flight_id,airport,gate,delay_minutes,delay_flag,on_time_flag,hour_of_day,day_of_week,Engine Temperature,Fuel Level,Vibration,Air Pressure,Airspeed,avg_temperature_flight,max_temperature_flight,avg_wind_speed_flight,max_wind_speed_flight,predominant_wind_direction,pct_rain_events,num_weather_points,total_ticket_revenue,total_passenger_count,num_bookings,flight_duration
F0756,JFK,JFK_G8,11.0,0,1,5,1,691.39,58.87,1.675,92.04,490.9266666666667,10.45,28.4,70.725,134.0,NE,0.0,4,1835.3,7.0,4.0,180.0
F0757,JFK,JFK_G10,39.0,1,0,14,6,604.3266666666667,68.48,1.08,96.71,373.01,5.3999999999999995,12.7,45.96666666666667,104.8,S,0.3333333333333333,3,273.26,4.0,1.0,180.0
F0758,ORD,ORD_G3,29.0,0,0,23,6,651.25,97.06,2.48,105.76333333333332,,-0.2666666666666669,9.6,76.13333333333334,111.5,NE,0.3333333333333333,3,463.01,4.0,1.0,240.0
F0759,ATL,ATL_G6,18.0,0,0,14,4,590.875,46.21,2.0966666666666667,100.24,366.51,21.833333333333332,27.1,76.05,133.5,E,0.0,3,578.25,2.0,1.0,180.0
F0761,ATL,ATL_G10,59.0,1,0,6,6,575.2833333333333,75.47999999999999,3.6450000000000005,100.245,434.40500000000003,6.5,21.5,86.625,132.7,E,0.25,4,1947.63,14.0,5.0,180.0
F0762,LAX,LAX_G2,29.0,0,0,2,5,623.135,59.735,2.205,94.82,373.8,2.8200000000000003,17.5,72.03333333333335,138.6,SE,0.16666666666666666,6,420.53,3.0,1.0,300.0
F0763,LAX,LAX_G7,40.0,1,0,21,4,589.905,70.60333333333334,2.71,105.73,516.38,-3.375,4.2,73.975,104.9,W,0.5,4,0.0,0.0,0.0,60.0
F0764,ATL,ATL_G10,29.0,0,0,23,2,592.17,58.37,2.91,100.07666666666667,455.28666666666663,8.620000000000001,23.6,62.720000000000006,110.7,N,0.0,5,2265.06,14.0,5.0,60.0
F0765,ATL,ATL_G5,9.0,0,1,8,3,548.4649999999999,61.9,2.9633333333333334,102.55,540.38,-0.5249999999999995,19.6,31.1,52.5,E,0.0,5,1820.0700000000002,7.0,2.0,240.0
F0766,DFW,DFW_G9,24.0,0,0,16,5,557.99,77.14,2.275,96.11666666666667,434.09,17.9,22.7,79.3,114.7,N,0.3333333333333333,3,1770.47,11.0,3.0,120.0
F0767,ATL,ATL_G3,26.0,0,0,9,0,694.59,72.7,2.466666666666667,103.225,329.86,4.449999999999999,17.7,55.25,102.1,SE,0.5,4,361.98,2.0,1.0,120.0
F0768,ORD,ORD_G7,25.0,0,0,20,3,679.07,75.86,0.8633333333333333,92.55,445.1766666666667,13.583333333333334,26.3,82.96666666666667,137.9,N,0.5,6,2362.92,7.0,5.0,180.0
F0769,LAX,LAX_G2,46.0,1,0,13,1,563.825,58.1,2.3600000000000003,103.28666666666668,481.1233333333333,10.666666666666666,28.1,53.199999999999996,93.0,E,0.25,4,2360.93,8.0,4.0,60.0
F0770,ATL,ATL_G4,42.0,1,0,15,3,620.2,41.98,3.81,103.5,484.29499999999996,4.283333333333334,25.6,70.85000000000001,144.6,E,0.0,6,0.0,0.0,0.0,180.0
F0772,ATL,ATL_G5,5.0,0,1,13,1,538.65,68.0,4.96,100.72,464.57500000000005,-2.6799999999999997,2.7,75.68333333333334,119.8,W,0.5,6,448.43,1.0,1.0,120.0
F0773,JFK,JFK_G5,8.0,0,1,13,1,589.5866666666667,49.00333333333333,0.45999999999999996,99.465,414.08,0.47499999999999987,11.0,67.4,132.2,NW,0.0,4,2327.07,8.0,5.0,300.0
F0774,DFW,DFW_G7,11.0,0,1,12,4,601.3366666666667,49.489999999999995,0.2,100.22666666666667,435.375,1.3500000000000003,21.9,84.36666666666667,148.9,N,0.3333333333333333,6,1247.77,9.0,3.0,180.0
F0775,JFK,JFK_G8,44.0,1,0,15,5,649.36,63.25,2.48,102.86500000000001,484.32000000000005,1.2249999999999999,16.7,72.76666666666667,136.1,NW,0.25,4,2527.64,9.0,3.0,60.0
F0776,ORD,ORD_G5,52.0,1,0,19,5,511.04499999999996,41.0,1.47,97.56666666666666,531.62,9.233333333333333,22.0,104.5,133.6,N,0.3333333333333333,3,1023.6800000000001,5.0,2.0,120.0
F0777,LAX,LAX_G1,0.0,0,1,14,4,624.58,78.32666666666667,3.43,101.72999999999999,382.2966666666666,1.5999999999999996,12.1,85.73333333333333,111.3,NE,0.0,3,2610.77,6.0,4.0,60.0
F0778,ATL,ATL_G10,50.0,1,0,2,5,655.29,41.905,2.91,99.33,505.00333333333333,5.46,18.7,49.2,90.5,E,0.0,5,2430.77,13.0,5.0,60.0
F0779,ORD,ORD_G7,18.0,0,0,13,5,651.2049999999999,59.45333333333334,2.1766666666666667,99.13,466.52,9.95,27.2,67.55,149.7,N,0.2,5,0.0,0.0,0.0,300.0
F0780,LAX,LAX_G9,49.0,1,0,4,2,573.485,85.13,4.53,102.155,480.23,8.933333333333334,15.1,71.61999999999999,134.2,NE,0.3333333333333333,6,817.37,4.0,1.0,60.0
F0781,DFW,DFW_G5,27.0,0,0,7,1,508.17,58.78333333333334,1.81,106.39,459.0133333333333,-14.833333333333334,-10.7,45.5,102.8,SW,0.0,3,1553.17,6.0,3.0,60.0
F0782,ORD,ORD_G9,18.0,0,0,3,1,575.36,52.900000000000006,1.29,,403.495,16.775,27.8,78.625,121.2,N,0.25,4,0.0,0.0,0.0,240.0
F0783,LAX,LAX_G6,38.0,1,0,1,6,568.6133333333333,27.84,1.0,101.57,397.53499999999997,8.233333333333333,12.2,63.824999999999996,115.3,NE,0.25,4,1795.19,5.0,2.0,120.0
F0784,ATL,ATL_G4,1.0,0,1,17,2,593.7233333333334,22.18,2.545,98.755,487.93333333333334,5.266666666666667,17.5,53.76666666666667,73.8,E,0.0,3,2015.23,12.0,4.0,240.0
F0785,LAX,LAX_G10,35.0,1,0,2,4,605.37,58.67,2.0933333333333333,105.64500000000001,512.44,11.0,25.2,79.85,136.7,NW,0.4,5,562.16,3.0,2.0,300.0
F0786,JFK,JFK_G7,23.0,0,0,17,6,652.9,65.14666666666666,1.3499999999999999,102.58500000000001,370.81,8.65,22.1,81.73333333333333,109.5,SE,0.0,4,0.0,0.0,0.0,240.0
F0787,ATL,ATL_G8,25.0,0,0,18,0,628.84,67.61,2.41,102.38,480.47,26.21666666666667,29.7,56.779999999999994,117.4,NE,0.5,6,0.0,0.0,0.0,60.0
F0788,JFK,JFK_G1,9.0,0,1,2,1,561.3900000000001,62.05666666666667,2.9450000000000003,102.505,486.16,-13.85,-10.0,73.3,130.7,E,0.0,4,0.0,0.0,0.0,60.0
F0789,ORD,ORD_G8,4.0,0,1,9,5,526.0350000000001,48.723333333333336,3.75,104.43,589.09,9.280000000000001,27.3,63.63333333333333,103.2,E,0.2,5,565.65,3.0,1.0,180.0
F0790,LAX,LAX_G2,30.0,0,0,14,2,607.93,37.8,2.1466666666666665,93.485,309.77,11.52,28.9,109.0,144.5,SE,0.2,5,1064.44,6.0,2.0,300.0
F0791,ATL,ATL_G1,9.0,0,1,19,2,614.955,69.275,4.19,101.33500000000001,566.405,15.666666666666666,25.5,15.8,15.8,E,0.0,3,1037.91,5.0,2.0,300.0
F0792,DFW,DFW_G3,12.0,0,1,12,3,575.125,68.57333333333334,0.09,102.80333333333333,468.6966666666667,-4.6,4.7,61.879999999999995,92.3,N,0.0,5,2955.5,13.0,5.0,300.0
F0793,ATL,ATL_G5,1.0,0,1,23,0,626.81,60.15,2.125,98.66499999999999,443.65,-1.7999999999999996,17.1,80.26666666666667,119.2,E,0.0,3,463.4,7.0,2.0,300.0
F0794,ORD,ORD_G1,35.0,1,0,4,1,610.1266666666667,27.01,4.3,,464.5,-5.875,12.5,106.175,124.2,N,0.2,5,1738.17,3.0,2.0,240.0
F0795,ATL,ATL_G7,36.0,1,0,19,1,605.7033333333334,52.40333333333333,1.39,95.08500000000001,492.3933333333334,7.300000000000001,24.9,64.55,144.0,SW,0.0,6,2998.23,11.0,4.0,60.0
F0796,JFK,JFK_G2,49.0,1,0,5,3,537.59,63.21,3.7399999999999998,99.505,320.39,18.02,29.4,70.66,147.1,SE,0.2,5,2672.67,13.0,4.0,180.0
F0797,LAX,LAX_G8,9.0,0,1,19,0,615.06,49.69,3.32,95.445,495.34,10.65,27.8,72.925,99.6,E,0.5,4,670.71,5.0,2.0,180.0
F0798,ORD,ORD_G2,23.0,0,0,9,4,570.2349999999999,57.45,0.495,101.155,352.56,3.0999999999999996,25.9,105.95,147.0,NW,0.0,4,2471.84,7.0,3.0,300.0
F0799,DFW,DFW_G4,13.0,0,1,9,1,604.23,32.37,3.1550000000000002,95.345,599.66,11.3,28.4,66.925,109.5,NW,0.2,5,0.0,0.0,0.0,300.0
F0800,ATL,ATL_G9,12.0,0,1,3,6,601.0350000000001,90.03999999999999,1.7833333333333332,99.475,407.92,2.1333333333333333,25.2,96.75,148.7,N,0.0,6,949.64,1.0,1.0,240.0
F0801,ORD,ORD_G4,59.0,1,0,3,1,600.92,55.099999999999994,3.38,95.93,544.84,10.033333333333333,12.6,87.33333333333333,122.0,S,0.3333333333333333,3,2806.59,16.0,5.0,180.0
F0802,ATL,ATL_G10,25.0,0,0,5,0,531.65,85.345,0.59,101.57,351.03499999999997,4.833333333333333,19.3,104.03333333333335,143.2,SE,0.0,3,989.4,2.0,1.0,60.0
F0803,ORD,ORD_G5,57.0,1,0,18,0,626.0,65.25,4.62,95.38499999999999,519.54,12.7,27.5,68.28,84.3,E,0.16666666666666666,6,346.88,3.0,1.0,180.0
F0804,ATL,ATL_G1,17.0,0,0,3,5,616.04,44.025000000000006,1.76,101.825,342.59,-7.075,15.6,81.4,127.0,SW,0.25,4,641.18,2.0,1.0,120.0
F0805,LAX,LAX_G6,4.0,0,1,3,1,619.635,43.74,,96.55,376.16,15.025,28.6,66.775,91.9,NE,0.25,4,330.66,2.0,1.0,180.0
F0806,DFW,DFW_G9,43.0,1,0,22,0,560.77,98.65,2.685,97.57,456.61,-6.800000000000001,6.1,51.083333333333336,84.9,N,0.5,6,510.4,1.0,1.0,60.0
F0807,JFK,JFK_G1,25.0,0,0,12,0,615.09,76.97,0.7,96.52,309.21,-0.6333333333333334,8.8,71.80000000000001,78.7,E,0.3333333333333333,3,2962.6800000000003,14.0,4.0,60.0
F0809,ORD,ORD_G5,18.0,0,0,14,6,591.46,65.83999999999999,4.213333333333334,99.95,368.78999999999996,18.566666666666666,29.9,62.625,137.3,S,0.25,4,0.0,0.0,0.0,60.0
F0810,ORD,ORD_G5,43.0,1,0,8,3,610.325,74.76,4.9,98.33,481.30333333333334,9.799999999999999,19.2,80.7,129.3,E,0.25,4,1206.34,9.0,3.0,240.0
F0812,JFK,JFK_G7,52.0,1,0,23,4,653.0966666666667,61.76333333333334,2.11,100.13499999999999,533.02,-4.9,5.8,81.725,131.7,NW,0.5,4,931.29,4.0,1.0,120.0
F0813,LAX,LAX_G5,19.0,0,0,23,3,678.6,92.82,3.17,109.66,405.86,1.0499999999999998,12.9,86.45,134.9,SW,0.4,5,263.01,2.0,1.0,180.0
F0814,JFK,JFK_G4,18.0,0,0,18,1,655.64,49.22,3.26,91.18,455.7266666666667,6.65,16.5,80.0,147.9,NW,0.0,4,431.69,2.0,1.0,300.0
F0815,LAX,LAX_G7,56.0,1,0,22,5,650.06,96.53,4.03,98.31,562.24,-0.7000000000000001,16.4,40.766666666666666,136.7,E,0.3333333333333333,6,0.0,0.0,0.0,60.0
F0816,ATL,ATL_G2,57.0,1,0,22,4,568.55,88.53,2.62,96.35,480.9633333333333,-3.766666666666667,2.8,77.1,145.3,E,0.25,4,1997.28,7.0,3.0,300.0
F0817,DFW,DFW_G10,60.0,1,0,4,6,592.3866666666667,74.35,1.795,94.73,339.01,9.666666666666666,21.5,80.55,143.0,NW,0.3333333333333333,3,1364.06,8.0,3.0,240.0
F0818,ORD,ORD_G9,17.0,0,0,2,2,614.28,75.59,3.6999999999999997,97.755,417.185,-0.36666666666666653,9.3,80.93333333333334,126.2,W,0.3333333333333333,3,636.03,1.0,1.0,180.0
F0819,JFK,JFK_G10,44.0,1,0,5,1,584.75,52.56,3.475,103.47,456.435,3.85,16.1,70.58,139.3,SE,0.5,6,1572.04,14.0,5.0,240.0
F0820,ORD,ORD_G3,45.0,1,0,14,3,531.0,50.47666666666667,4.855,100.46333333333332,449.96333333333337,-0.8499999999999996,17.8,97.125,138.0,S,0.0,4,3661.0,7.0,5.0,300.0
F0822,LAX,LAX_G10,26.0,0,0,16,1,614.52,23.87,3.856666666666667,90.2,448.38,-6.183333333333334,0.5,68.7,111.4,SW,0.16666666666666666,6,601.0600000000001,3.0,2.0,180.0
F0823,DFW,DFW_G5,35.0,1,0,12,5,658.03,55.03,2.8466666666666662,94.565,480.56499999999994,1.3250000000000002,18.7,76.4,136.6,NE,0.0,4,0.0,0.0,0.0,240.0
F0824,ORD,ORD_G8,22.0,0,0,15,5,641.8566666666667,92.56,0.805,99.295,322.98,15.6,23.7,95.625,140.2,S,0.0,4,1548.72,6.0,2.0,60.0
F0825,ORD,ORD_G8,53.0,1,0,15,6,556.03,64.425,4.84,102.27333333333333,392.31,-1.2750000000000004,12.2,101.66,119.9,N,0.16666666666666666,6,3856.63,14.0,5.0,180.0
F0826,JFK,JFK_G6,28.0,0,0,10,6,604.49,64.125,2.5500000000000003,96.38,448.6000000000001,4.64,21.5,97.26666666666667,146.0,N,0.0,6,2489.37,13.0,5.0,120.0
F0827,DFW,DFW_G10,42.0,1,0,0,0,607.1166666666667,78.295,2.55,98.92333333333333,459.92,6.900000000000001,28.1,56.720000000000006,123.0,SW,0.3333333333333333,6,1640.9499999999998,10.0,4.0,240.0
F0828,ATL,ATL_G7,56.0,1,0,23,5,584.75,86.5,3.0,102.025,304.69,-3.55,14.4,79.625,117.6,E,0.25,4,803.22,1.0,1.0,240.0
F0829,DFW,DFW_G9,48.0,1,0,17,5,586.4499999999999,77.21666666666667,2.6,96.44666666666667,325.28,-2.8666666666666667,-1.1,86.2,121.2,NW,0.3333333333333333,3,0.0,0.0,0.0,120.0
F0830,ORD,ORD_G8,40.0,1,0,7,5,693.37,44.11,3.0233333333333334,94.65,483.7366666666667,-0.8199999999999996,21.6,79.23999999999998,129.1,NE,0.2,5,0.0,0.0,0.0,60.0
F0831,ORD,ORD_G2,25.0,0,0,2,4,563.2966666666666,48.949999999999996,3.43,106.85000000000001,446.35,12.9,27.1,51.699999999999996,102.3,E,0.3333333333333333,3,831.16,4.0,1.0,240.0
F0832,DFW,DFW_G8,57.0,1,0,16,5,635.595,81.16,1.8833333333333335,101.08500000000001,446.94,2.9,6.6,56.05,64.2,W,0.0,3,736.32,3.0,2.0,300.0
F0833,JFK,JFK_G3,37.0,1,0,20,3,560.98,,2.825,97.56333333333333,543.43,14.666666666666666,24.3,54.166666666666664,75.8,S,0.3333333333333333,3,1205.75,8.0,3.0,120.0
F0834,JFK,JFK_G7,18.0,0,0,19,5,585.97,40.21333333333333,3.82,96.59,380.28,2.5500000000000003,29.0,105.05000000000001,149.6,N,0.25,4,0.0,0.0,0.0,240.0
F0835,ATL,ATL_G4,5.0,0,1,9,2,635.91,42.79,4.455,96.775,460.94,1.4500000000000002,17.3,57.8,138.4,N,0.0,4,2107.62,8.0,3.0,60.0
F0836,ORD,ORD_G9,44.0,1,0,22,5,,92.76,1.866666666666667,102.39999999999999,424.13,17.15,22.5,101.7,121.9,NE,0.0,4,2835.82,10.0,4.0,60.0
F0837,JFK,JFK_G10,60.0,1,0,4,5,611.27,44.254999999999995,2.94,105.06,526.67,9.58,23.0,51.81666666666666,109.5,N,0.16666666666666666,6,185.81,3.0,1.0,240.0
F0838,ATL,ATL_G5,9.0,0,1,3,5,660.2233333333334,62.35333333333333,2.83,103.975,459.61,18.316666666666666,27.7,82.51666666666667,140.6,E,0.16666666666666666,6,1925.99,9.0,3.0,300.0
F0840,DFW,DFW_G2,45.0,1,0,11,0,588.1466666666666,68.19,3.1,94.67,410.76,1.2499999999999998,27.5,24.883333333333336,48.6,NW,0.0,6,782.98,2.0,1.0,240.0
F0841,ORD,ORD_G5,51.0,1,0,11,0,581.0550000000001,50.14,0.75,98.56,483.05999999999995,8.65,24.1,72.85,147.3,SW,0.25,4,1026.21,5.0,2.0,180.0
F0842,ATL,ATL_G6,55.0,1,0,20,1,532.985,28.68,2.35,96.83666666666666,421.17,-3.0999999999999996,5.7,82.73333333333333,137.4,N,0.6666666666666666,3,622.49,4.0,1.0,300.0
F0843,ATL,ATL_G1,35.0,1,0,19,3,596.4933333333333,47.9,1.105,97.64333333333333,464.24,-2.966666666666667,21.2,99.25,136.5,NE,0.16666666666666666,6,0.0,0.0,0.0,120.0
F0846,ATL,ATL_G2,23.0,0,0,3,0,579.6999999999999,82.81666666666666,1.0350000000000001,100.86,378.18,1.44,11.6,91.78,120.3,E,0.2,5,598.14,1.0,1.0,120.0
F0848,ATL,ATL_G10,57.0,1,0,17,2,636.9466666666667,50.75,3.695,106.255,589.88,-5.14,8.9,85.26666666666667,141.4,W,0.0,6,152.27,1.0,1.0,240.0
F0849,LAX,LAX_G8,7.0,0,1,3,2,593.08,,1.86,100.06,444.225,14.675,20.0,89.95,144.8,N,0.25,4,2781.2599999999998,7.0,4.0,120.0
F0850,ORD,ORD_G9,42.0,1,0,14,4,672.29,21.55,3.186666666666667,97.62,510.75333333333333,5.816666666666666,25.2,69.23333333333333,82.9,NW,0.5,6,1589.6699999999998,7.0,3.0,240.0
F0851,ORD,ORD_G10,31.0,1,0,18,6,544.5,59.035,3.75,97.07,508.81499999999994,4.883333333333333,24.4,58.93333333333334,133.3,NW,0.16666666666666666,6,3120.3599999999997,14.0,5.0,300.0
F0852,JFK,JFK_G1,8.0,0,1,14,6,573.79,26.94,2.22,102.57666666666667,429.68,0.1499999999999999,6.6,72.13333333333334,147.8,E,0.3333333333333333,3,2452.59,11.0,5.0,60.0
F0853,LAX,LAX_G7,23.0,0,0,19,6,620.31,88.70666666666666,2.25,93.9,403.98,3.4749999999999996,16.3,45.56666666666666,76.8,NW,0.5,4,0.0,0.0,0.0,180.0
F0854,LAX,LAX_G5,37.0,1,0,5,0,595.6999999999999,67.36500000000001,2.76,90.6,419.09,8.58,14.0,76.32000000000001,132.9,SE,0.2,5,886.51,5.0,2.0,120.0
F0855,LAX,LAX_G8,59.0,1,0,21,2,641.3433333333334,54.099999999999994,2.81,102.75,360.34000000000003,7.460000000000001,23.6,78.675,139.0,NW,0.2,5,1735.45,4.0,2.0,180.0
F0857,DFW,DFW_G8,28.0,0,0,17,2,573.2066666666666,52.9,2.24,104.00666666666666,432.25,-3.9000000000000004,11.7,50.56666666666666,71.0,N,0.6666666666666666,3,1368.92,2.0,2.0,240.0
F0858,ORD,ORD_G3,60.0,1,0,6,3,588.28,34.7,1.955,96.19,446.95,9.049999999999999,25.4,84.10000000000001,148.3,NE,0.5,6,2149.52,10.0,5.0,180.0
F0859,LAX,LAX_G4,58.0,1,0,14,0,604.1949999999999,94.62,1.31,101.75999999999999,482.165,-0.5499999999999997,15.8,100.26666666666667,137.4,E,0.3333333333333333,6,1945.98,6.0,3.0,120.0
F0860,ORD,ORD_G1,15.0,0,1,0,0,562.26,26.94,3.38,100.46000000000001,432.95500000000004,0.22000000000000028,7.9,62.46,76.9,S,0.2,5,0.0,0.0,0.0,180.0
F0861,ORD,ORD_G3,22.0,0,0,5,0,645.47,64.38,3.445,101.36,452.29,-1.2333333333333332,29.5,50.949999999999996,82.0,E,0.0,6,2744.36,10.0,5.0,120.0
F0862,ORD,ORD_G2,17.0,0,0,4,2,569.66,42.055,1.925,100.69999999999999,563.07,-1.7,8.9,32.85,92.6,SE,0.25,4,1445.5300000000002,6.0,2.0,300.0
F0863,LAX,LAX_G8,39.0,1,0,10,2,589.15,92.87,3.3449999999999998,101.735,408.9,-2.6333333333333333,7.9,41.05,68.1,E,0.0,4,2635.11,11.0,4.0,60.0
F0864,ATL,ATL_G2,26.0,0,0,7,2,537.25,95.94,0.85,107.79,378.89,-1.92,12.3,51.56666666666666,86.2,E,0.0,5,702.83,2.0,1.0,120.0
F0865,LAX,LAX_G6,52.0,1,0,12,1,528.67,65.56,2.17,94.82,500.59999999999997,3.1666666666666665,7.4,48.9,97.3,SE,0.3333333333333333,3,970.35,3.0,1.0,240.0
F0866,DFW,DFW_G5,40.0,1,0,2,3,602.4166666666666,38.475,1.11,90.4,566.56,16.775,26.7,30.15,46.3,SE,0.25,4,2215.38,11.0,4.0,60.0
F0867,ORD,ORD_G8,14.0,0,1,11,5,550.41,40.96,1.75,93.6,426.68,8.75,28.6,96.18333333333334,146.4,SW,0.5,6,414.13,3.0,2.0,240.0
F0868,JFK,JFK_G7,51.0,1,0,12,2,623.525,66.76,1.2966666666666666,102.68666666666667,370.38,8.35,24.4,98.5,146.8,N,0.2,5,0.0,0.0,0.0,300.0
F0869,JFK,JFK_G6,25.0,0,0,15,2,661.01,36.1,2.2733333333333334,98.49333333333334,484.67,0.2999999999999998,21.3,119.45,146.7,E,0.16666666666666666,6,2265.1800000000003,12.0,4.0,120.0
F0870,ORD,ORD_G10,8.0,0,1,15,6,567.58,61.86,1.58,99.92,502.7733333333333,1.3166666666666667,17.3,63.36666666666667,122.5,N,0.16666666666666666,6,0.0,0.0,0.0,120.0
F0871,ORD,ORD_G6,0.0,0,1,6,5,597.7366666666667,54.44,2.39,101.805,419.04,9.766666666666667,21.1,70.11666666666666,125.5,N,0.16666666666666666,6,1623.8500000000001,10.0,4.0,300.0
F0872,JFK,JFK_G1,8.0,0,1,14,0,615.9549999999999,70.3,2.233333333333333,101.57666666666667,471.31500000000005,5.5,25.3,61.32000000000001,141.5,NE,0.2,5,1895.6799999999998,8.0,4.0,240.0
F0873,LAX,LAX_G8,40.0,1,0,8,6,571.7833333333333,82.525,2.155,94.96,430.56,16.733333333333334,25.2,81.89999999999999,109.3,N,0.0,3,2084.3900000000003,7.0,3.0,120.0
F0874,JFK,JFK_G9,50.0,1,0,10,1,636.145,,3.4600000000000004,99.37,590.32,14.5,21.1,40.35,65.2,E,0.0,4,0.0,0.0,0.0,240.0
F0875,ATL,ATL_G10,9.0,0,1,7,3,677.565,63.79333333333333,1.31,90.7,351.71500000000003,-5.633333333333334,6.8,100.53333333333335,142.2,N,0.0,3,1892.1499999999999,7.0,3.0,180.0
F0876,JFK,JFK_G3,23.0,0,0,10,5,641.615,77.01,3.385,99.245,501.755,0.6399999999999999,27.2,73.88,132.5,E,0.2,5,1146.91,4.0,2.0,60.0
F0877,ATL,ATL_G4,13.0,0,1,19,5,513.97,31.486666666666665,2.9299999999999997,106.49,436.28499999999997,3.2199999999999998,19.4,66.625,121.7,SW,0.4,5,1494.72,4.0,3.0,300.0
F0878,ATL,ATL_G2,28.0,0,0,11,1,647.8833333333333,63.56,3.853333333333333,99.98,419.02,12.78,28.2,85.28333333333333,124.6,N,0.16666666666666666,6,2306.9700000000003,11.0,4.0,240.0
F0879,JFK,JFK_G5,31.0,1,0,20,6,684.32,53.6,2.035,107.26,418.7,-2.266666666666667,19.2,67.85,82.4,E,0.5,4,3333.95,14.0,5.0,180.0
F0880,ORD,ORD_G6,44.0,1,0,17,0,614.82,,2.1033333333333335,92.315,521.4,-2.0833333333333326,29.6,87.28333333333335,124.3,NE,0.16666666666666666,6,2518.98,13.0,4.0,300.0
F0881,JFK,JFK_G6,23.0,0,0,8,3,636.6333333333333,58.545,1.6500000000000001,107.38,545.54,-4.725,5.9,49.150000000000006,93.4,NE,0.25,4,3494.2799999999997,11.0,5.0,300.0
F0882,LAX,LAX_G7,16.0,0,0,20,6,598.565,83.0,1.7733333333333334,96.95333333333333,367.72,2.2249999999999996,25.3,102.75,150.0,NE,0.25,4,2155.05,8.0,4.0,120.0
F0883,ORD,ORD_G10,36.0,1,0,4,5,634.77,52.405,3.88,102.35499999999999,324.01,3.325,18.6,59.775000000000006,139.4,SE,0.25,4,0.0,0.0,0.0,120.0
F0884,DFW,DFW_G2,30.0,0,0,8,6,642.94,64.62,3.53,95.92666666666666,547.895,-2.6,-1.2,52.36666666666667,81.3,E,0.0,3,3161.73,12.0,5.0,120.0
F0885,LAX,LAX_G4,12.0,0,1,2,0,589.9933333333333,75.11,4.21,99.03333333333335,486.09,-6.760000000000001,5.9,52.220000000000006,105.4,N,0.16666666666666666,6,1119.1100000000001,3.0,2.0,240.0
F0886,JFK,JFK_G5,50.0,1,0,1,0,562.3466666666667,78.34333333333333,1.67,107.98500000000001,442.4166666666667,4.333333333333333,20.4,88.03333333333335,146.6,N,0.16666666666666666,6,2876.22,7.0,5.0,60.0
F0887,DFW,DFW_G6,20.0,0,0,21,4,524.45,67.415,3.105,104.01,488.0733333333333,10.6,24.6,76.68333333333334,124.7,SW,0.16666666666666666,6,0.0,0.0,0.0,300.0
F0888,ORD,ORD_G7,3.0,0,1,7,4,585.0933333333334,64.12,2.805,99.88499999999999,414.48,9.166666666666666,26.9,50.699999999999996,107.5,N,0.0,6,762.92,6.0,2.0,240.0
F0890,LAX,LAX_G6,60.0,1,0,17,0,545.36,,3.085,103.69333333333333,424.24,0.14999999999999983,20.5,76.275,133.4,E,0.25,4,2435.14,14.0,4.0,240.0
F0891,LAX,LAX_G8,31.0,1,0,23,0,665.7049999999999,,1.02,102.765,437.605,-3.88,10.6,69.31666666666666,120.6,SE,0.3333333333333333,6,2637.91,16.0,5.0,60.0
F0892,DFW,DFW_G2,11.0,0,1,17,2,607.04,31.03,2.5366666666666666,102.02,500.65999999999997,23.05,25.6,46.54,81.8,NW,0.2,5,3367.6099999999997,13.0,5.0,120.0
F0893,JFK,JFK_G3,38.0,1,0,20,4,565.4133333333333,59.36666666666667,2.925,91.35,417.02,7.8,29.1,49.35,118.4,E,0.2,5,1943.67,8.0,3.0,120.0
F0894,DFW,DFW_G8,5.0,0,1,11,0,689.78,58.046666666666674,2.8166666666666664,99.22333333333331,394.57,26.433333333333337,28.1,74.10000000000001,121.5,E,0.6666666666666666,3,1176.4099999999999,5.0,2.0,60.0
F0895,JFK,JFK_G3,5.0,0,1,8,2,647.54,52.10666666666666,0.54,95.61666666666667,374.3,-9.733333333333334,0.1,90.4,107.0,E,0.3333333333333333,3,1249.53,5.0,2.0,180.0
F0897,ORD,ORD_G2,55.0,1,0,8,0,618.36,70.875,3.31,103.78666666666668,447.93333333333334,15.466666666666667,28.6,71.66666666666667,129.1,N,0.3333333333333333,6,2750.31,9.0,4.0,240.0
F0898,ATL,ATL_G3,59.0,1,0,15,0,602.74,23.64,3.4500000000000006,106.64999999999999,488.52000000000004,2.5999999999999996,22.2,94.775,145.6,N,0.2,5,835.96,6.0,2.0,180.0
F0899,ATL,ATL_G2,29.0,0,0,9,5,571.93,81.305,3.436666666666667,92.41,357.25,4.666666666666667,23.2,58.88333333333333,108.1,N,0.0,6,2892.6,13.0,5.0,240.0
F0900,LAX,LAX_G10,30.0,0,0,23,0,528.91,72.73,3.233333333333333,99.86333333333333,437.64,5.44,27.6,99.84,143.3,W,0.2,5,2471.7799999999997,9.0,4.0,300.0
F0901,ORD,ORD_G3,11.0,0,1,11,5,523.22,52.71,4.316666666666666,100.72,436.69000000000005,5.1000000000000005,20.5,69.8,150.0,W,0.4,5,1893.89,7.0,3.0,120.0
F0902,DFW,DFW_G8,37.0,1,0,18,2,531.03,81.28,4.02,99.13,587.35,2.0666666666666664,27.9,66.14,106.9,NE,0.16666666666666666,6,1233.58,6.0,2.0,300.0
F0903,JFK,JFK_G6,10.0,0,1,17,5,518.065,41.115,4.2,109.58,577.55,10.15,23.7,102.55999999999999,139.5,E,0.0,6,443.51,3.0,1.0,120.0
