flight_id,departure_time,arrival_time,delay_minutes,airport,branch,flight_date,city,state,temperature,weather_condition,Air Pressure,Airspeed,Engine Temperature,Fuel Level,Vibration,avg_temperature_flight,max_temperature_flight,avg_wind_speed_flight,max_wind_speed_flight,pct_rain_events,num_weather_points
F0636,2023-08-19 11:50:45,2023-08-19 15:50:45,51.0,ORD,Branch_D,2023-08-19,Atlanta,GA,10.7,Clear,93.75,328.71,664.23,67.46,3.38,-0.8666666666666666,12.4,43.1,73.5,0.0,3
F0637,2023-12-12 00:54:22,2023-12-12 05:54:22,38.0,ATL,Branch_A,2023-12-12,New York,NY,18.6,Sunny,98.655,413.78,631.215,65.72333333333334,4.3966666666666665,-5.64,14.4,90.93333333333334,142.5,0.0,6
F0638,2023-11-11 11:21:52,2023-11-11 12:21:52,0.0,ORD,Branch_B,2023-11-11,Los Angeles,CA,19.5,Storm,91.62,341.94,578.6899999999999,91.78,0.98,-8.366666666666665,0.7,97.66666666666667,145.5,0.6666666666666666,6
F0639,2023-10-24 06:44:32,2023-10-24 09:44:32,45.0,JFK,Branch_E,2023-10-24,Dallas,TX,26.9,Rain,103.59,383.51,567.95,81.93,2.99,6.716666666666666,18.4,99.83333333333333,117.1,0.16666666666666666,6
F0640,2023-01-28 05:17:00,2023-01-28 09:17:00,40.0,DFW,Branch_E,2023-01-28,Dallas,TX,9.9,Rain,106.3,518.53,618.2,67.37666666666667,2.8366666666666664,6.959999999999999,16.0,69.7,141.9,0.4,5
F0641,2023-10-31 00:22:53,2023-10-31 03:22:53,57.0,LAX,Branch_E,2023-10-31,Dallas,TX,15.3,Clear,96.73,421.8233333333333,645.685,79.46333333333332,2.335,6.0,21.1,94.675,130.0,0.2,5
F0642,2023-05-30 14:22:20,2023-05-30 17:22:20,35.0,JFK,Branch_E,2023-05-30,Dallas,TX,16.7,Sunny,96.07333333333334,412.92499999999995,668.5566666666667,76.22,2.74,8.14,22.6,70.08,146.9,0.4,5
F0644,2023-06-21 13:29:46,2023-06-21 15:29:46,36.0,ATL,Branch_C,2023-06-21,Chicago,IL,13.3,Cloudy,100.705,471.32,566.09,74.17,3.175,8.45,20.5,95.025,128.5,0.0,4
F0645,2023-06-12 01:44:04,2023-06-12 05:44:04,57.0,ORD,Branch_E,2023-06-12,Dallas,TX,24.3,Sunny,100.57499999999999,410.40000000000003,598.1300000000001,48.21,3.51,22.25,29.9,77.76666666666667,126.5,0.0,3
F0646,2023-05-05 18:39:25,2023-05-05 20:39:25,40.0,LAX,Branch_A,2023-05-05,New York,NY,9.7,Cloudy,101.53000000000002,521.34,567.2466666666667,63.709999999999994,2.39,16.225,21.3,100.0,123.1,0.25,4
F0647,2023-10-05 11:52:23,2023-10-05 13:52:23,50.0,JFK,Branch_A,2023-10-05,New York,NY,14.1,Rain,97.56666666666666,487.26,601.3699999999999,58.959999999999994,2.155,13.633333333333333,22.9,103.7,129.2,0.3333333333333333,3
F0648,2023-06-01 11:22:46,2023-06-01 12:22:46,44.0,ORD,Branch_C,2023-06-01,Chicago,IL,19.1,Rain,101.08,312.28,604.9,94.74,3.16,-4.366666666666666,6.1,56.0,80.5,0.3333333333333333,3
F0649,2023-07-25 16:02:57,2023-07-25 21:02:57,10.0,JFK,Branch_B,2023-07-25,Los Angeles,CA,18.2,Sunny,95.13499999999999,418.97,633.4749999999999,24.59,0.91,-0.9250000000000003,24.9,69.675,80.2,0.25,4
F0650,2023-01-07 21:09:44,2023-01-07 22:09:44,1.0,ORD,Branch_C,2023-01-07,Chicago,IL,20.4,Rain,104.63,424.24,612.8,67.27,2.84,3.3800000000000003,12.9,77.47999999999999,149.1,0.0,5
F0651,2023-08-11 21:38:36,2023-08-11 23:38:36,6.0,JFK,Branch_A,2023-08-11,New York,NY,21.8,Storm,99.93666666666667,444.43,613.865,42.525000000000006,2.89,19.166666666666668,25.9,72.05,131.7,0.3333333333333333,3
F0652,2023-01-27 08:41:41,2023-01-27 13:41:41,4.0,ORD,Branch_B,2023-01-27,Los Angeles,CA,25.2,Rain,100.57,369.78,601.015,33.806666666666665,2.39,9.850000000000001,21.8,71.66666666666667,143.8,0.0,4
F0653,2023-03-15 06:51:32,2023-03-15 10:51:32,49.0,LAX,Branch_E,2023-03-15,Dallas,TX,21.5,Cloudy,107.52,535.235,645.04,35.974999999999994,2.2466666666666666,12.739999999999998,29.3,71.075,137.0,0.2,5
F0654,2023-08-01 03:52:41,2023-08-01 07:52:41,8.0,DFW,Branch_D,2023-08-01,Atlanta,GA,5.8,Storm,97.515,503.61,662.0250000000001,58.44,1.885,3.5799999999999996,26.6,66.34,120.7,0.2,5
F0655,2023-03-10 20:50:58,2023-03-11 00:50:58,42.0,LAX,Branch_C,2023-03-10,Chicago,IL,19.8,Rain,99.86500000000001,498.18,569.79,42.25,0.18,-4.366666666666667,16.3,101.60000000000001,131.0,0.3333333333333333,3
F0656,2023-12-20 18:22:52,2023-12-20 23:22:52,17.0,DFW,Branch_D,2023-12-20,Atlanta,GA,15.3,Rain,100.0,499.28,635.0100000000001,64.51,,5.433333333333333,26.4,87.88333333333333,143.5,0.16666666666666666,6
F0657,2023-11-10 00:51:34,2023-11-10 05:51:34,34.0,DFW,Branch_D,2023-11-10,Atlanta,GA,9.5,Storm,101.5,419.61,601.52,58.62,2.5533333333333332,5.3,19.5,86.36666666666667,140.8,0.0,3
F0658,2023-05-06 07:08:25,2023-05-06 09:08:25,25.0,JFK,Branch_C,2023-05-06,Chicago,IL,26.5,Sunny,99.95333333333333,526.09,515.07,83.04,2.316666666666667,16.25,28.1,58.333333333333336,105.1,0.16666666666666666,6
F0659,2023-03-21 04:23:34,2023-03-21 05:23:34,4.0,DFW,Branch_A,2023-03-21,New York,NY,11.0,Cloudy,101.06,477.95,,35.983333333333334,1.56,5.46,28.1,70.7,107.2,0.4,5
F0660,2023-09-01 22:27:07,2023-09-02 00:27:07,45.0,LAX,Branch_A,2023-09-01,New York,NY,24.3,Clear,105.09,449.57,592.9033333333333,36.35,2.5833333333333335,14.666666666666666,29.6,86.7,124.6,0.3333333333333333,3
F0663,2023-01-27 21:57:09,2023-01-28 00:57:09,6.0,JFK,Branch_C,2023-01-27,Chicago,IL,25.2,Rain,98.13,501.45666666666665,569.8633333333333,64.4,2.3466666666666667,9.74,27.8,90.02000000000001,110.5,0.0,5
F0664,2023-04-23 16:42:43,2023-04-23 20:42:43,3.0,ORD,Branch_E,2023-04-23,Dallas,TX,21.2,Cloudy,101.41000000000001,399.36,571.9366666666666,50.015,2.455,8.175,20.5,80.05,144.6,0.25,4
F0665,2023-04-15 23:55:13,2023-04-16 02:55:13,53.0,ATL,Branch_B,2023-04-15,Los Angeles,CA,14.5,Sunny,97.95,401.8633333333334,600.7833333333333,52.120000000000005,3.5966666666666662,2.88,21.9,82.88,143.8,0.4,5
F0666,2023-01-21 21:05:55,2023-01-21 23:05:55,36.0,DFW,Branch_B,2023-01-21,Los Angeles,CA,8.3,Storm,98.20500000000001,358.77,617.73,73.08,1.4649999999999999,0.1499999999999999,4.7,50.0,108.4,0.0,4
F0667,2023-05-21 19:07:21,2023-05-21 20:07:21,56.0,JFK,Branch_B,2023-05-21,Los Angeles,CA,,Cloudy,104.63,504.46,581.06,55.325,2.665,4.516666666666667,20.4,65.11666666666666,126.6,0.16666666666666666,6
F0668,2023-10-14 11:38:46,2023-10-14 16:38:46,59.0,ORD,Branch_A,2023-10-14,New York,NY,21.0,Rain,108.73,380.405,609.62,50.04,2.09,6.340000000000001,28.8,88.53999999999999,138.3,0.0,5
F0669,2023-05-30 17:14:02,2023-05-30 22:14:02,34.0,LAX,Branch_B,2023-05-30,Los Angeles,CA,9.2,Cloudy,101.06,410.5933333333333,533.28,53.11,2.3499999999999996,12.799999999999999,29.5,81.03333333333335,106.9,0.0,3
F0670,2023-12-09 23:04:51,2023-12-10 02:04:51,28.0,JFK,Branch_D,2023-12-09,Atlanta,GA,26.8,Clear,102.99,486.3733333333333,620.9666666666667,73.43333333333334,0.61,3.1,8.9,53.76666666666667,121.9,0.3333333333333333,3
F0671,2023-03-08 03:48:55,2023-03-08 07:48:55,35.0,ORD,Branch_D,2023-03-08,Atlanta,GA,19.0,Rain,100.78,523.21,671.54,45.51,1.64,11.65,27.6,56.5,148.2,0.5,6
F0673,2023-07-24 07:54:45,2023-07-24 10:54:45,51.0,ORD,Branch_C,2023-07-24,Chicago,IL,9.5,Storm,108.235,367.41999999999996,541.07,48.64666666666667,3.025,4.933333333333333,25.0,51.76666666666667,85.0,0.0,3
F0674,2023-04-13 01:57:17,2023-04-13 02:57:17,24.0,ORD,Branch_D,2023-04-13,Atlanta,GA,26.1,Cloudy,104.635,377.395,563.89,55.510000000000005,1.75,23.080000000000002,28.8,127.1,148.7,0.0,5
F0675,2023-08-23 05:01:34,2023-08-23 08:01:34,15.0,LAX,Branch_D,2023-08-23,Atlanta,GA,17.0,Rain,101.73,516.815,622.9966666666666,38.655,3.6899999999999995,9.52,27.8,44.440000000000005,84.4,0.0,5
F0676,2023-06-10 01:58:27,2023-06-10 02:58:27,56.0,DFW,Branch_B,2023-06-10,Los Angeles,CA,25.9,Storm,92.505,391.89,621.64,22.4,2.47,8.575,25.9,74.7,146.3,0.25,4
F0677,2023-03-25 08:12:04,2023-03-25 09:12:04,52.0,ORD,Branch_A,2023-03-25,New York,NY,17.5,Clear,105.875,508.56,697.22,68.33,1.575,0.4666666666666668,26.7,48.88,115.5,0.0,6
F0678,2023-09-21 16:22:51,2023-09-21 17:22:51,33.0,JFK,Branch_A,2023-09-21,New York,NY,20.6,Storm,107.345,554.46,677.02,72.79,4.13,-1.0799999999999996,16.8,67.95000000000002,128.8,0.3333333333333333,6
F0679,2023-01-07 10:56:06,2023-01-07 14:56:06,54.0,LAX,Branch_C,2023-01-07,Chicago,IL,12.3,Sunny,94.335,431.7033333333334,602.46,28.535,4.32,-7.333333333333333,4.4,98.76666666666667,105.6,0.3333333333333333,3
F0680,2023-08-31 00:29:22,2023-08-31 04:29:22,26.0,LAX,Branch_E,2023-08-31,Dallas,TX,18.8,Cloudy,96.08,337.09,536.49,34.36,1.86,10.133333333333333,23.9,108.0,113.9,0.3333333333333333,3
F0681,2023-04-18 03:30:28,2023-04-18 06:30:28,40.0,ORD,Branch_A,2023-04-18,New York,NY,24.0,Clear,101.675,553.435,583.9633333333333,42.685,4.48,14.700000000000001,26.0,75.075,149.3,0.0,4
F0682,2023-08-15 21:00:32,2023-08-16 00:00:32,35.0,LAX,Branch_B,2023-08-15,Los Angeles,CA,20.8,Clear,105.99,533.83,649.07,34.405,2.995,5.050000000000001,19.8,27.02,39.3,0.0,5
F0683,2023-02-15 18:37:17,2023-02-15 22:37:17,53.0,JFK,Branch_C,2023-02-15,Chicago,IL,27.6,Clear,94.35,517.545,628.33,73.15,4.12,0.6500000000000004,16.8,84.5,125.9,0.0,4
F0684,2023-11-08 15:28:53,2023-11-08 20:28:53,45.0,ATL,Branch_C,2023-11-08,Chicago,IL,20.4,Clear,105.02,353.29,616.69,62.27,2.83,0.3400000000000002,14.8,98.45,131.9,0.2,5
F0685,2023-07-01 16:01:31,2023-07-01 18:01:31,2.0,DFW,Branch_E,2023-07-01,Dallas,TX,25.2,Rain,94.35,373.935,671.35,36.3,1.6766666666666665,2.733333333333333,29.4,63.26666666666667,117.0,0.0,4
F0686,2023-07-19 05:17:18,2023-07-19 10:17:18,53.0,LAX,Branch_B,2023-07-19,Los Angeles,CA,13.2,Storm,91.89,426.9,525.02,54.2,2.53,2.266666666666666,21.7,65.14999999999999,149.5,0.16666666666666666,6
F0687,2023-07-05 07:19:45,2023-07-05 12:19:45,48.0,LAX,Branch_C,2023-07-05,Chicago,IL,7.6,Clear,102.855,431.375,588.87,63.31666666666666,1.095,9.4,25.3,110.975,149.4,0.2,5
F0688,2023-02-06 10:45:58,2023-02-06 14:45:58,38.0,JFK,Branch_A,2023-02-06,New York,NY,28.3,Clear,102.73333333333333,541.23,674.48,31.566666666666663,1.855,11.799999999999999,20.8,100.53333333333335,125.6,0.0,3
F0689,2023-08-02 09:13:32,2023-08-02 13:13:32,41.0,JFK,Branch_B,2023-08-02,Los Angeles,CA,25.4,Sunny,108.13,433.57,608.34,54.44,2.46,7.82,27.1,90.5,138.2,0.3333333333333333,6
F0691,2023-10-20 02:24:39,2023-10-20 04:24:39,60.0,LAX,Branch_D,2023-10-20,Atlanta,GA,,Storm,102.55000000000001,516.02,641.345,72.01,0.6699999999999999,3.12,27.2,62.675,104.2,0.4,5
F0694,2023-04-19 18:13:12,2023-04-19 20:13:12,33.0,LAX,Branch_D,2023-04-19,Atlanta,GA,11.0,Cloudy,107.25,377.72,627.4200000000001,75.22333333333333,2.24,8.833333333333334,14.4,32.36666666666667,47.8,0.0,3
F0695,2023-01-29 17:09:13,2023-01-29 20:09:13,42.0,ORD,Branch_A,2023-01-29,New York,NY,19.6,Storm,91.59,390.89333333333326,554.64,76.89,2.143333333333333,5.26,26.9,73.08,110.3,0.0,5
F0696,2023-02-19 04:36:42,2023-02-19 06:36:42,23.0,ATL,Branch_D,2023-02-19,Atlanta,GA,12.2,Rain,106.28,487.86,605.04,52.26,1.3,-1.1600000000000001,15.5,85.92,104.5,0.2,5
F0697,2023-07-03 21:31:55,2023-07-04 01:31:55,18.0,JFK,Branch_C,2023-07-03,Chicago,IL,25.7,Clear,99.305,438.38,676.1,37.99,1.19,-12.399999999999999,-6.9,66.8,75.3,0.0,3
F0698,2023-09-19 17:35:58,2023-09-19 22:35:58,48.0,LAX,Branch_C,2023-09-19,Chicago,IL,16.1,Rain,98.23,389.485,642.59,76.56,2.45,-5.333333333333333,0.7,103.39999999999999,134.4,0.3333333333333333,3
F0699,2023-06-20 05:56:22,2023-06-20 08:56:22,5.0,ORD,Branch_A,2023-06-20,New York,NY,19.0,Clear,105.92,496.40333333333336,698.15,77.63666666666667,2.3666666666666667,0.7166666666666668,30.0,69.58333333333333,119.1,0.0,6
F0700,2023-05-03 10:51:25,2023-05-03 14:51:25,43.0,LAX,Branch_B,2023-05-03,Los Angeles,CA,9.8,Clear,103.08,400.5466666666666,640.24,80.99,2.615,-0.5800000000000001,8.3,67.53999999999999,113.8,0.6,5
F0701,2023-05-06 12:52:08,2023-05-06 14:52:08,54.0,JFK,Branch_A,2023-05-06,New York,NY,26.5,Sunny,105.535,369.89,590.6366666666667,67.24,1.09,17.94,29.6,74.88,133.5,0.0,5
F0702,2023-11-21 21:03:38,2023-11-21 22:03:38,13.0,JFK,Branch_E,2023-11-21,Dallas,TX,15.3,Cloudy,94.315,382.44,588.76,79.745,2.815,9.65,25.8,80.8,150.0,0.25,4
F0703,2023-01-24 07:48:02,2023-01-24 10:48:02,15.0,DFW,Branch_C,2023-01-24,Chicago,IL,26.3,Storm,105.07,474.29,629.72,49.54,2.8666666666666667,14.666666666666666,28.4,93.8,128.4,0.0,3
F0704,2023-04-30 07:29:23,2023-04-30 10:29:23,11.0,ATL,Branch_A,2023-04-30,New York,NY,16.4,Clear,108.39,557.04,698.12,33.1,3.93,8.450000000000001,16.1,70.3,97.5,0.0,4
F0705,2023-07-09 23:51:51,2023-07-10 00:51:51,42.0,ATL,Branch_E,2023-07-09,Dallas,TX,22.8,Rain,97.14,474.46500000000003,561.74,54.78,2.06,10.899999999999999,20.9,88.30000000000001,100.4,0.0,3
F0707,2023-05-12 16:58:08,2023-05-12 20:58:08,40.0,DFW,Branch_A,2023-05-12,New York,NY,19.0,Cloudy,99.57666666666667,573.35,556.75,74.14,2.5,2.5,24.0,124.46666666666665,143.7,0.0,3
F0708,2023-12-29 06:25:17,2023-12-29 08:25:17,59.0,LAX,Branch_C,2023-12-29,Chicago,IL,5.5,Cloudy,93.41999999999999,439.19,625.835,45.02333333333333,1.7249999999999999,6.25,25.5,86.8,128.5,0.5,6
F0709,2023-08-19 08:28:37,2023-08-19 10:28:37,26.0,LAX,Branch_E,2023-08-19,Dallas,TX,23.6,Clear,99.23,,568.88,59.095,2.3033333333333332,-2.35,11.8,73.96000000000001,139.4,0.2,5
F0710,2023-10-22 07:26:54,2023-10-22 12:26:54,3.0,ATL,Branch_A,2023-10-22,New York,NY,19.6,Sunny,99.04,465.435,514.475,62.27,2.75,-0.7999999999999995,15.8,108.06666666666666,141.1,0.0,3
F0711,2023-11-19 00:41:08,2023-11-19 02:41:08,50.0,ORD,Branch_E,2023-11-19,Dallas,TX,26.4,Cloudy,105.255,583.82,528.8,65.09,3.606666666666667,14.266666666666666,19.7,102.10000000000001,140.2,0.0,3
F0712,2023-09-08 21:33:08,2023-09-08 23:33:08,43.0,ORD,Branch_E,2023-09-08,Dallas,TX,9.3,Cloudy,101.66,401.21000000000004,611.31,55.93000000000001,3.3449999999999998,-6.466666666666666,2.1,116.89999999999999,146.2,0.3333333333333333,3
F0713,2023-07-21 00:08:38,2023-07-21 04:08:38,32.0,LAX,Branch_A,2023-07-21,New York,NY,23.7,Rain,97.90666666666668,497.72,588.2433333333333,92.08,3.2350000000000003,4.366666666666667,16.5,60.06666666666667,110.2,0.3333333333333333,3
F0715,2023-01-31 01:02:17,2023-01-31 05:02:17,50.0,ORD,Branch_B,2023-01-31,Los Angeles,CA,22.4,Rain,100.095,452.92,586.92,70.08,1.61,6.900000000000001,24.2,108.78333333333332,143.5,0.16666666666666666,6
F0716,2023-02-24 09:48:18,2023-02-24 13:48:18,10.0,ORD,Branch_B,2023-02-24,Los Angeles,CA,9.5,Storm,103.60666666666667,372.83,602.81,83.11666666666667,3.375,-6.333333333333333,3.1,90.33333333333333,129.0,0.6666666666666666,3
F0717,2023-11-20 18:50:49,2023-11-20 23:50:49,50.0,ORD,Branch_A,2023-11-20,New York,NY,19.9,Storm,101.27,423.04,588.87,64.51,2.4699999999999998,0.6200000000000001,20.0,65.82000000000001,91.1,0.4,5
F0718,2023-12-05 09:07:22,2023-12-05 10:07:22,49.0,ATL,Branch_E,2023-12-05,Dallas,TX,26.2,Rain,97.78,374.69,690.08,62.379999999999995,4.78,14.733333333333334,27.7,53.875,87.9,0.25,4
F0719,2023-12-09 04:41:35,2023-12-09 06:41:35,15.0,DFW,Branch_D,2023-12-09,Atlanta,GA,14.1,Cloudy,100.33,527.37,605.3599999999999,77.845,0.65,8.483333333333333,24.6,65.11666666666666,124.1,0.6666666666666666,6
F0720,2023-04-03 04:27:35,2023-04-03 07:27:35,22.0,LAX,Branch_A,2023-04-03,New York,NY,22.3,Clear,,483.1033333333333,595.57,49.27333333333333,3.89,5.866666666666667,19.6,106.26666666666667,148.4,0.3333333333333333,3
F0721,2023-05-19 15:09:49,2023-05-19 17:09:49,2.0,ORD,Branch_C,2023-05-19,Chicago,IL,18.3,Clear,90.75,435.18666666666667,687.46,51.39,3.75,-5.575,0.8,79.8,126.4,0.0,4
F0722,2023-12-01 21:09:20,2023-12-01 22:09:20,1.0,LAX,Branch_A,2023-12-01,New York,NY,15.7,Storm,99.27,442.76,626.47,35.85333333333333,0.68,-2.7166666666666663,29.6,78.36666666666666,128.8,0.3333333333333333,6
F0724,2023-06-02 23:57:21,2023-06-03 01:57:21,50.0,ORD,Branch_E,2023-06-02,Dallas,TX,18.9,Sunny,100.725,397.67333333333335,541.7750000000001,29.52,3.4050000000000002,-3.6666666666666665,3.6,87.2,112.8,0.3333333333333333,3
F0725,2023-02-22 04:01:09,2023-02-22 07:01:09,28.0,ATL,Branch_C,2023-02-22,Chicago,IL,22.1,Cloudy,95.19,405.48333333333335,535.7,77.73,2.95,13.466666666666669,29.1,93.63333333333333,107.4,0.3333333333333333,3
F0726,2023-03-07 10:42:29,2023-03-07 14:42:29,50.0,DFW,Branch_A,2023-03-07,New York,NY,7.5,Sunny,98.36,531.1999999999999,614.0066666666667,67.01,2.3049999999999997,10.0,28.9,88.1,127.8,0.0,6
F0727,2023-01-27 17:45:03,2023-01-27 19:45:03,21.0,DFW,Branch_D,2023-01-27,Atlanta,GA,6.0,Rain,101.925,568.785,531.9200000000001,65.61500000000001,3.2249999999999996,5.25,29.3,89.10000000000001,141.4,0.0,6
F0728,2023-12-29 15:19:23,2023-12-29 16:19:23,24.0,DFW,Branch_A,2023-12-29,New York,NY,5.1,Storm,98.815,324.27,658.32,68.37666666666667,0.22,-8.200000000000001,4.3,59.925,134.2,0.5,4
F0730,2023-01-18 12:19:41,2023-01-18 16:19:41,47.0,DFW,Branch_C,2023-01-18,Chicago,IL,11.4,Cloudy,98.78666666666668,435.64,524.87,55.98666666666667,3.2649999999999997,11.02,23.6,92.14,120.7,0.0,5
F0731,2023-02-28 14:07:54,2023-02-28 19:07:54,0.0,JFK,Branch_A,2023-02-28,New York,NY,27.8,Storm,106.67,591.89,602.2149999999999,64.12,2.5166666666666666,5.4799999999999995,20.9,63.28000000000001,135.3,0.4,5
F0733,2023-05-24 05:50:13,2023-05-24 10:50:13,16.0,ATL,Branch_E,2023-05-24,Dallas,TX,21.2,Cloudy,102.38,458.4066666666667,,89.845,1.465,3.54,25.3,97.1,136.1,0.2,5
F0734,2023-03-08 21:38:10,2023-03-09 02:38:10,3.0,ORD,Branch_B,2023-03-08,Los Angeles,CA,19.0,Rain,99.53333333333335,539.385,584.3966666666666,29.310000000000002,3.62,-10.283333333333333,3.9,67.32000000000001,149.4,0.16666666666666666,6
F0735,2023-03-08 19:14:57,2023-03-08 20:14:57,48.0,ATL,Branch_A,2023-03-08,New York,NY,14.9,Cloudy,98.02,473.50666666666666,528.155,85.51,2.9266666666666663,17.125,27.1,60.675,95.8,0.0,4
F0736,2023-06-24 16:09:19,2023-06-24 17:09:19,19.0,DFW,Branch_C,2023-06-24,Chicago,IL,28.2,Clear,100.94,411.995,537.18,,1.5866666666666667,-1.3333333333333333,13.7,97.66666666666667,146.7,0.3333333333333333,3
F0737,2023-03-19 14:39:46,2023-03-19 19:39:46,16.0,ORD,Branch_E,2023-03-19,Dallas,TX,11.8,Storm,102.58,532.73,637.38,87.305,2.67,3.4200000000000004,25.3,61.26666666666667,116.6,0.0,6
F0738,2023-06-26 22:48:56,2023-06-27 00:48:56,52.0,ATL,Branch_A,2023-06-26,New York,NY,26.4,Clear,92.73,425.3,585.41,65.1,3.18,8.139999999999999,23.9,47.67999999999999,82.0,0.2,5
F0739,2023-10-06 06:48:00,2023-10-06 11:48:00,9.0,LAX,Branch_D,2023-10-06,Atlanta,GA,15.2,Storm,94.88,,622.23,63.129999999999995,2.755,4.533333333333333,28.9,75.63333333333334,138.8,0.3333333333333333,6
F0740,2023-05-19 23:35:13,2023-05-20 01:35:13,15.0,JFK,Branch_B,2023-05-19,Los Angeles,CA,21.9,Sunny,94.015,447.8333333333333,631.0733333333333,55.84,3.1533333333333338,3.575,18.5,90.875,116.4,0.25,4
F0741,2023-02-18 19:57:30,2023-02-19 00:57:30,17.0,DFW,Branch_C,2023-02-18,Chicago,IL,7.2,Clear,94.98333333333333,443.29499999999996,550.51,28.555,3.09,-4.266666666666667,22.0,99.61666666666667,147.3,0.0,6
F0743,2023-05-23 17:28:28,2023-05-23 22:28:28,13.0,ORD,Branch_A,2023-05-23,New York,NY,6.0,Sunny,103.38499999999999,,602.3033333333333,76.11,4.76,-6.1000000000000005,10.4,26.066666666666666,51.2,0.6666666666666666,3
F0744,2023-05-03 06:02:38,2023-05-03 08:02:38,32.0,LAX,Branch_B,2023-05-03,Los Angeles,CA,9.8,Clear,104.12666666666667,515.8149999999999,603.68,66.535,3.31,-6.6,-0.0,93.125,139.2,0.75,4
F0745,2023-07-03 07:52:55,2023-07-03 09:52:55,57.0,JFK,Branch_C,2023-07-03,Chicago,IL,25.7,Clear,103.49000000000001,420.52666666666664,572.6800000000001,51.435,0.6950000000000001,10.78,29.7,45.199999999999996,107.5,0.0,6
F0747,2023-09-12 02:45:27,2023-09-12 06:45:27,51.0,LAX,Branch_E,2023-09-12,Dallas,TX,,Storm,107.13999999999999,463.53999999999996,,50.135,2.0766666666666667,-4.6,24.7,54.879999999999995,118.5,0.4,5
F0748,2023-01-15 11:46:09,2023-01-15 12:46:09,15.0,LAX,Branch_C,2023-01-15,Chicago,IL,25.1,Cloudy,104.93,440.43,587.87,,2.54,18.633333333333333,20.3,85.2,87.2,0.0,3
F0749,2023-12-26 14:47:05,2023-12-26 16:47:05,28.0,ORD,Branch_C,2023-12-26,Chicago,IL,11.0,Sunny,99.89,567.08,641.99,56.74666666666667,2.12,-2.6666666666666674,10.1,66.83333333333333,117.4,0.3333333333333333,6
F0750,2023-10-06 00:35:04,2023-10-06 05:35:04,40.0,DFW,Branch_E,2023-10-06,Dallas,TX,12.4,Rain,106.07,458.7633333333333,697.15,55.72,1.92,11.266666666666666,28.2,36.233333333333334,103.7,0.0,3
F0751,2023-07-05 03:48:49,2023-07-05 06:48:49,24.0,JFK,Branch_B,2023-07-05,Los Angeles,CA,25.3,Sunny,99.61,571.75,645.04,32.355000000000004,4.495,12.200000000000001,22.4,116.39999999999999,134.4,0.3333333333333333,3
F0752,2023-07-10 18:35:43,2023-07-10 20:35:43,24.0,DFW,Branch_C,2023-07-10,Chicago,IL,25.9,Clear,91.79,446.53,548.21,57.34,3.1999999999999997,7.433333333333333,24.0,143.93333333333334,148.8,0.3333333333333333,3
F0753,2023-09-05 07:00:59,2023-09-05 10:00:59,6.0,DFW,Branch_D,2023-09-05,Atlanta,GA,8.6,Storm,99.975,480.77,600.92,65.245,3.5,2.2600000000000007,23.5,79.2,118.3,0.0,5
F0754,2023-02-20 06:03:04,2023-02-20 11:03:04,11.0,DFW,Branch_D,2023-02-20,Atlanta,GA,29.9,Clear,108.25,543.17,595.405,83.075,0.38,-10.1,-6.4,102.64999999999999,145.2,0.0,4
F0755,2023-08-21 03:08:08,2023-08-21 05:08:08,31.0,ORD,Branch_D,2023-08-21,Atlanta,GA,20.4,Clear,95.11,586.93,636.14,41.19,3.89,-0.4999999999999998,10.9,55.86666666666667,128.1,0.25,4
F0756,2023-07-18 04:09:48,2023-07-18 07:09:48,38.0,ATL,Branch_E,2023-07-18,Dallas,TX,9.6,Cloudy,105.45666666666666,460.65000000000003,612.53,54.223333333333336,,12.066666666666668,29.0,78.5,93.8,0.0,3
F0757,2023-12-06 06:48:11,2023-12-06 11:48:11,40.0,JFK,Branch_B,2023-12-06,Los Angeles,CA,19.9,Cloudy,103.715,412.525,611.505,53.28333333333333,4.246666666666667,7.62,25.3,102.45,138.7,0.2,5
F0758,2023-10-18 19:47:02,2023-10-18 20:47:02,44.0,DFW,Branch_C,2023-10-18,Chicago,IL,20.5,Sunny,94.125,554.78,553.4300000000001,46.51,4.093333333333334,12.975000000000001,22.3,86.42500000000001,142.0,0.5,4
F0759,2023-03-31 13:48:07,2023-03-31 15:48:07,22.0,JFK,Branch_E,2023-03-31,Dallas,TX,17.7,Clear,104.0,455.37,577.19,64.475,3.11,0.19999999999999996,3.3,98.7,144.6,0.0,4
F0760,2023-11-25 18:38:31,2023-11-25 20:38:31,58.0,DFW,Branch_C,2023-11-25,Chicago,IL,,Cloudy,101.29,555.86,660.9466666666666,51.89,2.455,13.48,29.0,92.0,138.3,0.0,5
F0761,2023-11-19 17:07:54,2023-11-19 18:07:54,44.0,ORD,Branch_C,2023-11-19,Chicago,IL,26.4,Cloudy,102.72333333333334,421.4266666666667,624.34,60.81333333333333,1.54,8.575,19.0,93.7,149.8,0.0,4
F0762,2023-05-03 21:46:46,2023-05-04 02:46:46,50.0,DFW,Branch_E,2023-05-03,Dallas,TX,10.5,Rain,95.97666666666667,344.91499999999996,563.9733333333334,59.285,3.3200000000000003,13.95,29.7,75.53333333333333,92.4,0.25,4
