sensor_id,flight_id,sensor_type,sensor_value,event_time
AI9367,F0270,Airspeed,452.18,2023-04-29 20:39:14
EN5972,F0272,Engine Temperature,677.68,2023-04-17 10:30:29
EN4447,F0272,Engine Temperature,,2023-04-17 10:06:03
EN8331,F0272,Engine Temperature,,2023-04-17 10:48:57
FU3568,F0272,Fuel Level,,2023-04-17 10:07:20
FU7879,F0272,Fuel Level,88.78,2023-04-17 10:43:07
VI4511,F0272,Vibration,4.24,2023-04-17 10:16:03
VI6298,F0272,Vibration,0.49,2023-04-17 11:02:35
VI8584,F0272,Vibration,1.72,2023-04-17 11:01:00
AI2415,F0272,Air Pressure,103.95,2023-04-17 10:06:33
AI9403,F0272,Air Pressure,96.03,2023-04-17 10:57:12
AI6505,F0272,Air Pressure,100.44,2023-04-17 10:54:10
AI5871,F0272,Airspeed,544.02,2023-04-17 10:21:16
AI7649,F0272,Airspeed,449.61,2023-04-17 10:16:41
EN6927,F0273,Engine Temperature,610.65,2023-07-28 05:13:26
EN5025,F0273,Engine Temperature,621.43,2023-07-28 05:10:56
FU1869,F0273,Fuel Level,33.11,2023-07-28 05:30:59
FU4834,F0273,Fuel Level,80.95,2023-07-28 05:33:19
VI4557,F0273,Vibration,4.69,2023-07-28 05:40:07
VI2390,F0273,Vibration,1.78,2023-07-28 05:46:32
VI9817,F0273,Vibration,2.21,2023-07-28 05:57:26
AI3398,F0273,Air Pressure,107.25,2023-07-28 05:23:32
AI3585,F0273,Air Pressure,99.09,2023-07-28 05:41:03
AI6453,F0273,Airspeed,456.7,2023-07-28 05:14:51
AI8170,F0273,Airspeed,498.86,2023-07-28 05:21:00
EN6109,F0274,Engine Temperature,688.85,2023-12-22 09:34:24
EN4547,F0274,Engine Temperature,644.83,2023-12-22 10:05:03
EN2778,F0274,Engine Temperature,571.16,2023-12-22 10:35:48
FU6712,F0274,Fuel Level,86.77,2023-12-22 10:01:54
FU3423,F0274,Fuel Level,36.75,2023-12-22 10:27:51
FU5040,F0274,Fuel Level,33.84,2023-12-22 10:23:27
VI3054,F0274,Vibration,3.03,2023-12-22 09:40:37
AI2337,F0274,Air Pressure,,2023-12-22 10:08:51
AI1817,F0274,Air Pressure,92.59,2023-12-22 09:13:14
AI3955,F0274,Air Pressure,109.76,2023-12-22 10:33:48
AI2183,F0274,Airspeed,341.55,2023-12-22 09:50:27
EN9624,F0276,Engine Temperature,518.96,2023-03-04 04:14:58
FU2626,F0276,Fuel Level,92.46,2023-03-04 03:32:49
FU5021,F0276,Fuel Level,26.47,2023-03-04 03:49:40
VI3756,F0276,Vibration,0.91,2023-03-04 04:01:27
VI1054,F0276,Vibration,3.72,2023-03-04 03:54:50
AI6602,F0276,Air Pressure,95.24,2023-03-04 04:10:42
AI6743,F0276,Air Pressure,90.63,2023-03-04 03:58:48
AI5563,F0276,Air Pressure,108.91,2023-03-04 04:07:31
AI6190,F0276,Airspeed,486.0,2023-03-04 04:10:52
AI5005,F0276,Airspeed,573.87,2023-03-04 03:48:00
EN4340,F0277,Engine Temperature,539.61,2023-10-23 03:56:56
EN4234,F0277,Engine Temperature,513.08,2023-10-23 03:20:43
EN1667,F0277,Engine Temperature,526.65,2023-10-23 04:03:57
FU2862,F0277,Fuel Level,59.74,2023-10-23 04:45:43
FU1138,F0277,Fuel Level,82.5,2023-10-23 03:49:19
VI8806,F0277,Vibration,2.57,2023-10-23 04:17:00
VI8397,F0277,Vibration,,2023-10-23 04:54:21
AI1963,F0277,Air Pressure,98.33,2023-10-23 04:39:48
AI4546,F0277,Airspeed,492.35,2023-10-23 04:53:41
AI1356,F0277,Airspeed,511.78,2023-10-23 05:01:38
EN3471,F0278,Engine Temperature,510.75,2023-08-15 03:24:11
EN7968,F0278,Engine Temperature,679.66,2023-08-15 03:47:12
EN6645,F0278,Engine Temperature,683.09,2023-08-15 04:08:17
FU8591,F0278,Fuel Level,61.51,2023-08-15 03:39:27
FU6548,F0278,Fuel Level,94.61,2023-08-15 03:55:18
FU3615,F0278,Fuel Level,,2023-08-15 03:41:24
VI9782,F0278,Vibration,0.87,2023-08-15 03:29:18
VI5484,F0278,Vibration,2.89,2023-08-15 04:01:58
VI7734,F0278,Vibration,2.48,2023-08-15 04:12:11
AI9110,F0278,Air Pressure,99.27,2023-08-15 04:00:32
AI3896,F0278,Air Pressure,99.9,2023-08-15 03:44:25
AI3292,F0278,Airspeed,431.11,2023-08-15 04:13:18
AI7020,F0278,Airspeed,380.2,2023-08-15 03:50:31
EN1408,F0280,Engine Temperature,691.78,2023-09-30 02:42:16
FU2452,F0280,Fuel Level,63.85,2023-09-30 02:40:25
FU4762,F0280,Fuel Level,87.0,2023-09-30 02:20:12
VI6660,F0280,Vibration,2.6,2023-09-30 02:38:31
VI8283,F0280,Vibration,3.27,2023-09-30 02:28:45
VI3416,F0280,Vibration,3.23,2023-09-30 02:34:12
AI7083,F0280,Air Pressure,98.7,2023-09-30 02:33:04
AI8533,F0280,Air Pressure,108.87,2023-09-30 02:46:28
AI2754,F0280,Air Pressure,97.05,2023-09-30 02:37:13
AI7342,F0280,Airspeed,470.12,2023-09-30 03:10:05
AI2345,F0280,Airspeed,,2023-09-30 03:09:47
AI7354,F0280,Airspeed,309.03,2023-09-30 02:29:49
EN8467,F0281,Engine Temperature,641.39,2023-06-25 15:39:56
FU1094,F0281,Fuel Level,78.42,2023-06-25 18:56:53
VI4783,F0281,Vibration,3.78,2023-06-25 19:27:14
VI9789,F0281,Vibration,1.94,2023-06-25 17:11:40
AI9253,F0281,Air Pressure,99.1,2023-06-25 15:55:18
AI1723,F0281,Air Pressure,102.98,2023-06-25 17:54:38
AI1793,F0281,Air Pressure,101.28,2023-06-25 16:58:26
AI2686,F0281,Airspeed,388.35,2023-06-25 18:30:09
AI6344,F0281,Airspeed,593.42,2023-06-25 16:49:52
EN5630,F0282,Engine Temperature,622.38,2023-01-20 16:37:33
EN1488,F0282,Engine Temperature,629.32,2023-01-20 16:16:13
FU2823,F0282,Fuel Level,32.94,2023-01-20 16:19:11
VI4932,F0282,Vibration,1.54,2023-01-20 16:24:24
VI5611,F0282,Vibration,2.98,2023-01-20 16:45:13
VI1439,F0282,Vibration,1.74,2023-01-20 16:42:57
AI1858,F0282,Air Pressure,99.26,2023-01-20 16:47:05
AI6009,F0282,Airspeed,446.47,2023-01-20 16:38:37
AI4734,F0282,Airspeed,354.55,2023-01-20 16:22:34
EN1626,F0283,Engine Temperature,528.7,2023-06-30 13:49:51
FU6033,F0283,Fuel Level,45.05,2023-06-30 10:29:01
FU9282,F0283,Fuel Level,52.64,2023-06-30 13:14:38
FU4337,F0283,Fuel Level,49.71,2023-06-30 10:12:31
VI3224,F0283,Vibration,0.78,2023-06-30 13:30:42
AI4223,F0283,Air Pressure,106.09,2023-06-30 13:17:36
AI2322,F0283,Air Pressure,90.25,2023-06-30 10:56:15
AI7046,F0283,Air Pressure,109.74,2023-06-30 11:24:35
AI4635,F0283,Airspeed,572.15,2023-06-30 12:25:59
EN7769,F0284,Engine Temperature,621.26,2023-11-26 09:01:15
EN3471,F0284,Engine Temperature,545.68,2023-11-26 08:43:10
FU5569,F0284,Fuel Level,87.83,2023-11-26 07:58:01
FU7898,F0284,Fuel Level,65.25,2023-11-26 08:32:45
VI5162,F0284,Vibration,4.65,2023-11-26 06:58:29
VI4058,F0284,Vibration,3.45,2023-11-26 09:39:09
VI6684,F0284,Vibration,1.55,2023-11-26 06:59:58
AI1041,F0284,Air Pressure,94.77,2023-11-26 08:18:21
AI2190,F0284,Airspeed,447.11,2023-11-26 07:39:38
AI7750,F0284,Airspeed,364.7,2023-11-26 09:44:18
EN2118,F0285,Engine Temperature,695.02,2023-08-22 14:46:11
FU9867,F0285,Fuel Level,97.7,2023-08-22 14:42:36
FU5754,F0285,Fuel Level,37.65,2023-08-22 14:28:41
FU5145,F0285,Fuel Level,58.04,2023-08-22 14:35:13
VI7190,F0285,Vibration,1.58,2023-08-22 14:57:45
VI5981,F0285,Vibration,3.06,2023-08-22 15:03:47
AI2571,F0285,Air Pressure,104.51,2023-08-22 14:14:03
AI5635,F0285,Air Pressure,101.34,2023-08-22 14:39:49
AI9088,F0285,Airspeed,573.61,2023-08-22 15:06:30
EN3120,F0286,Engine Temperature,675.75,2023-11-09 03:13:42
EN8965,F0286,Engine Temperature,571.14,2023-11-09 05:58:26
FU5178,F0286,Fuel Level,81.94,2023-11-09 06:06:35
FU6085,F0286,Fuel Level,65.16,2023-11-09 05:16:45
VI6018,F0286,Vibration,2.31,2023-11-09 05:57:39
AI9393,F0286,Air Pressure,102.27,2023-11-09 06:05:14
AI4190,F0286,Air Pressure,,2023-11-09 04:25:53
AI9982,F0286,Airspeed,314.24,2023-11-09 05:27:23
AI9054,F0286,Airspeed,447.39,2023-11-09 06:04:17
AI8483,F0286,Airspeed,565.56,2023-11-09 04:08:48
EN8539,F0287,Engine Temperature,698.51,2023-01-01 17:31:43
FU6460,F0287,Fuel Level,80.05,2023-01-01 16:41:51
FU5726,F0287,Fuel Level,53.26,2023-01-01 15:58:51
FU4103,F0287,Fuel Level,70.64,2023-01-01 16:02:24
VI8995,F0287,Vibration,2.53,2023-01-01 17:19:35
VI7813,F0287,Vibration,0.02,2023-01-01 15:34:40
VI5137,F0287,Vibration,1.51,2023-01-01 16:16:48
AI2314,F0287,Air Pressure,95.21,2023-01-01 15:45:49
AI6229,F0287,Airspeed,506.43,2023-01-01 13:55:11
AI5038,F0287,Airspeed,484.02,2023-01-01 14:36:57
AI4306,F0287,Airspeed,402.05,2023-01-01 17:34:37
EN4616,F0288,Engine Temperature,623.41,2023-02-17 06:32:13
FU6656,F0288,Fuel Level,93.59,2023-02-17 06:41:12
VI5751,F0288,Vibration,2.37,2023-02-17 09:52:59
VI2644,F0288,Vibration,1.62,2023-02-17 08:02:01
AI6859,F0288,Air Pressure,108.27,2023-02-17 09:04:34
AI7494,F0288,Air Pressure,93.43,2023-02-17 06:18:03
AI9383,F0288,Air Pressure,99.38,2023-02-17 07:35:02
AI3445,F0288,Airspeed,337.46,2023-02-17 09:39:25
AI4294,F0288,Airspeed,409.91,2023-02-17 09:51:51
AI7009,F0288,Airspeed,501.58,2023-02-17 06:42:49
EN3176,F0289,Engine Temperature,647.29,2023-01-09 15:48:47
EN2199,F0289,Engine Temperature,629.16,2023-01-09 16:27:39
FU2069,F0289,Fuel Level,58.61,2023-01-09 15:40:36
FU6945,F0289,Fuel Level,62.6,2023-01-09 15:33:45
FU3191,F0289,Fuel Level,85.12,2023-01-09 16:14:32
VI8904,F0289,Vibration,0.82,2023-01-09 16:03:51
VI3616,F0289,Vibration,0.33,2023-01-09 16:21:12
VI1770,F0289,Vibration,3.95,2023-01-09 16:22:38
AI5948,F0289,Air Pressure,94.61,2023-01-09 15:34:09
AI5046,F0289,Air Pressure,90.9,2023-01-09 16:27:12
AI8598,F0289,Airspeed,419.86,2023-01-09 15:33:27
AI3581,F0289,Airspeed,599.24,2023-01-09 15:45:04
EN9475,F0290,Engine Temperature,682.15,2023-01-10 09:59:52
EN1021,F0290,Engine Temperature,679.39,2023-01-10 10:31:07
EN5395,F0290,Engine Temperature,530.88,2023-01-10 09:35:36
FU6709,F0290,Fuel Level,20.04,2023-01-10 10:03:58
FU1231,F0290,Fuel Level,33.17,2023-01-10 09:12:53
FU4162,F0290,Fuel Level,82.43,2023-01-10 07:00:34
VI5139,F0290,Vibration,4.85,2023-01-10 07:23:05
VI9390,F0290,Vibration,1.94,2023-01-10 08:20:46
VI7872,F0290,Vibration,1.69,2023-01-10 10:10:21
AI6141,F0290,Air Pressure,108.08,2023-01-10 07:00:34
AI1947,F0290,Air Pressure,107.48,2023-01-10 08:45:21
AI7059,F0290,Air Pressure,93.33,2023-01-10 10:30:28
AI9657,F0290,Airspeed,,2023-01-10 07:31:44
AI9877,F0290,Airspeed,532.85,2023-01-10 07:45:39
AI6214,F0290,Airspeed,359.93,2023-01-10 06:54:40
EN5463,F0291,Engine Temperature,545.05,2023-09-25 22:46:26
FU1577,F0291,Fuel Level,54.58,2023-09-26 01:32:37
FU2830,F0291,Fuel Level,98.68,2023-09-25 23:38:05
FU8463,F0291,Fuel Level,23.18,2023-09-26 01:53:36
VI1221,F0291,Vibration,4.29,2023-09-26 00:42:12
VI6764,F0291,Vibration,3.95,2023-09-26 00:40:35
AI6296,F0291,Air Pressure,102.37,2023-09-26 00:29:17
AI8529,F0291,Air Pressure,,2023-09-26 00:16:56
AI9041,F0291,Air Pressure,94.02,2023-09-26 00:37:32
AI8614,F0291,Airspeed,398.85,2023-09-25 22:31:22
EN1133,F0292,Engine Temperature,553.74,2023-11-28 06:51:07
EN7809,F0292,Engine Temperature,584.72,2023-11-28 10:03:17
FU8941,F0292,Fuel Level,73.25,2023-11-28 11:00:59
VI8788,F0292,Vibration,4.8,2023-11-28 07:43:06
VI5121,F0292,Vibration,1.61,2023-11-28 08:35:37
AI1527,F0292,Air Pressure,104.63,2023-11-28 07:02:19
AI5895,F0292,Air Pressure,109.62,2023-11-28 07:19:44
AI5255,F0292,Air Pressure,109.55,2023-11-28 06:55:31
AI4175,F0292,Airspeed,524.59,2023-11-28 07:35:14
AI8387,F0292,Airspeed,414.38,2023-11-28 09:09:48
EN1565,F0293,Engine Temperature,629.63,2023-09-21 02:13:04
EN2282,F0293,Engine Temperature,639.21,2023-09-21 01:34:41
FU2148,F0293,Fuel Level,69.63,2023-09-21 01:55:51
VI3160,F0293,Vibration,1.16,2023-09-21 01:59:54
VI4944,F0293,Vibration,4.67,2023-09-21 02:01:12
AI3812,F0293,Air Pressure,100.18,2023-09-21 01:16:42
AI9828,F0293,Air Pressure,,2023-09-21 01:31:45
AI2973,F0293,Air Pressure,93.49,2023-09-21 01:53:29
AI7202,F0293,Airspeed,349.29,2023-09-21 01:38:48
AI7293,F0293,Airspeed,329.73,2023-09-21 01:21:26
AI3143,F0293,Airspeed,,2023-09-21 01:48:05
EN7934,F0294,Engine Temperature,696.63,2023-05-29 23:31:28
EN2736,F0294,Engine Temperature,607.35,2023-05-29 23:24:33
EN9062,F0294,Engine Temperature,695.97,2023-05-29 23:18:15
FU1909,F0294,Fuel Level,91.75,2023-05-29 22:59:16
FU2809,F0294,Fuel Level,63.9,2023-05-29 22:48:13
VI6839,F0294,Vibration,4.75,2023-05-29 22:56:49
VI5913,F0294,Vibration,4.17,2023-05-29 23:17:03
AI7304,F0294,Air Pressure,104.42,2023-05-29 22:34:29
AI1868,F0294,Airspeed,384.16,2023-05-29 22:43:08
EN1192,F0295,Engine Temperature,,2023-08-05 21:05:36
FU3507,F0295,Fuel Level,53.78,2023-08-05 20:53:14
VI6888,F0295,Vibration,3.0,2023-08-05 20:19:12
VI3763,F0295,Vibration,4.82,2023-08-05 20:52:22
AI1213,F0295,Air Pressure,103.92,2023-08-05 20:05:55
AI9871,F0295,Air Pressure,96.34,2023-08-05 20:41:28
AI7275,F0295,Air Pressure,108.28,2023-08-05 20:03:45
AI6951,F0295,Airspeed,307.4,2023-08-05 20:23:21
AI8931,F0295,Airspeed,399.85,2023-08-05 21:09:29
EN5620,F0296,Engine Temperature,556.06,2023-07-28 12:03:40
FU1820,F0296,Fuel Level,54.87,2023-07-28 12:17:33
FU7405,F0296,Fuel Level,78.14,2023-07-28 13:32:06
FU2972,F0296,Fuel Level,31.08,2023-07-28 12:16:11
VI2002,F0296,Vibration,0.01,2023-07-28 12:43:39
AI4972,F0296,Air Pressure,,2023-07-28 12:54:35
AI4133,F0296,Air Pressure,90.47,2023-07-28 12:27:58
AI4188,F0296,Air Pressure,96.9,2023-07-28 13:30:53
AI7891,F0296,Airspeed,401.21,2023-07-28 13:30:04
AI3497,F0296,Airspeed,355.54,2023-07-28 12:39:47
EN7946,F0297,Engine Temperature,532.25,2023-12-23 01:07:21
EN7610,F0297,Engine Temperature,530.17,2023-12-23 01:28:02
EN5792,F0297,Engine Temperature,586.84,2023-12-23 01:48:25
FU6080,F0297,Fuel Level,88.29,2023-12-23 01:09:37
VI8987,F0297,Vibration,0.88,2023-12-23 01:35:45
AI9753,F0297,Air Pressure,106.98,2023-12-23 01:04:13
AI3236,F0297,Air Pressure,102.88,2023-12-23 01:24:45
AI6341,F0297,Airspeed,391.73,2023-12-23 01:39:00
AI5655,F0297,Airspeed,366.38,2023-12-23 00:58:07
EN4839,F0298,Engine Temperature,596.72,2023-05-03 18:34:07
EN3013,F0298,Engine Temperature,581.46,2023-05-03 16:44:11
FU1125,F0298,Fuel Level,90.87,2023-05-03 17:23:57
FU8119,F0298,Fuel Level,25.82,2023-05-03 16:32:44
FU2267,F0298,Fuel Level,39.68,2023-05-03 17:59:35
VI3134,F0298,Vibration,2.02,2023-05-03 18:02:46
VI2222,F0298,Vibration,2.27,2023-05-03 18:00:07
VI1000,F0298,Vibration,,2023-05-03 17:07:56
AI2320,F0298,Air Pressure,99.29,2023-05-03 18:33:11
AI4830,F0298,Air Pressure,96.91,2023-05-03 17:01:05
AI4359,F0298,Airspeed,398.84,2023-05-03 16:47:11
AI1025,F0298,Airspeed,553.05,2023-05-03 17:24:03
EN3080,F0299,Engine Temperature,573.87,2023-08-26 04:16:11
EN9755,F0299,Engine Temperature,625.55,2023-08-26 04:18:16
EN9098,F0299,Engine Temperature,629.22,2023-08-26 08:18:57
FU9562,F0299,Fuel Level,86.08,2023-08-26 08:42:15
VI5164,F0299,Vibration,0.25,2023-08-26 04:58:22
AI1306,F0299,Air Pressure,99.6,2023-08-26 04:40:02
AI5753,F0299,Air Pressure,105.58,2023-08-26 05:52:58
AI2478,F0299,Air Pressure,109.72,2023-08-26 07:13:30
AI3093,F0299,Airspeed,434.43,2023-08-26 07:36:54
AI8959,F0299,Airspeed,472.57,2023-08-26 08:37:56
EN1691,F0300,Engine Temperature,688.66,2023-04-05 05:10:48
EN7090,F0300,Engine Temperature,615.69,2023-04-05 05:20:42
EN8876,F0300,Engine Temperature,615.09,2023-04-05 06:23:05
FU6607,F0300,Fuel Level,25.72,2023-04-05 06:07:30
FU6942,F0300,Fuel Level,,2023-04-05 09:24:05
VI5273,F0300,Vibration,3.92,2023-04-05 08:17:55
VI8106,F0300,Vibration,0.71,2023-04-05 07:12:56
AI7985,F0300,Air Pressure,100.44,2023-04-05 08:16:19
AI2970,F0300,Air Pressure,104.23,2023-04-05 07:34:27
AI6392,F0300,Airspeed,305.52,2023-04-05 06:54:32
EN2541,F0301,Engine Temperature,549.91,2023-12-07 04:36:45
FU3759,F0301,Fuel Level,69.99,2023-12-07 06:25:33
FU9093,F0301,Fuel Level,97.09,2023-12-07 06:57:22
FU3908,F0301,Fuel Level,42.75,2023-12-07 06:51:02
VI5460,F0301,Vibration,2.53,2023-12-07 06:28:01
AI2674,F0301,Air Pressure,90.01,2023-12-07 06:12:56
AI7279,F0301,Airspeed,308.28,2023-12-07 04:21:17
AI2137,F0301,Airspeed,396.19,2023-12-07 03:52:38
EN7812,F0302,Engine Temperature,503.94,2023-12-19 10:33:51
FU5925,F0302,Fuel Level,29.11,2023-12-19 05:54:37
FU4183,F0302,Fuel Level,68.13,2023-12-19 06:05:27
VI1979,F0302,Vibration,2.06,2023-12-19 09:07:30
AI3744,F0302,Air Pressure,106.15,2023-12-19 08:24:56
AI4149,F0302,Air Pressure,105.6,2023-12-19 07:51:21
AI8783,F0302,Air Pressure,103.18,2023-12-19 10:17:24
AI8670,F0302,Airspeed,,2023-12-19 10:41:20
AI9396,F0302,Airspeed,585.84,2023-12-19 08:04:02
AI5762,F0302,Airspeed,507.59,2023-12-19 09:40:00
EN5641,F0303,Engine Temperature,558.98,2023-06-25 07:11:52
FU9601,F0303,Fuel Level,49.22,2023-06-25 08:26:17
FU9819,F0303,Fuel Level,53.7,2023-06-25 08:33:55
FU2844,F0303,Fuel Level,84.69,2023-06-25 07:17:44
VI7201,F0303,Vibration,1.21,2023-06-25 07:00:21
VI8304,F0303,Vibration,1.54,2023-06-25 07:00:06
VI9571,F0303,Vibration,,2023-06-25 08:34:37
AI6555,F0303,Air Pressure,103.2,2023-06-25 07:28:46
AI4354,F0303,Air Pressure,109.69,2023-06-25 07:06:33
AI1948,F0303,Air Pressure,103.33,2023-06-25 08:55:28
AI2375,F0303,Airspeed,,2023-06-25 07:06:02
EN9188,F0304,Engine Temperature,630.57,2023-02-17 13:21:41
EN2049,F0304,Engine Temperature,601.9,2023-02-17 13:44:52
FU1913,F0304,Fuel Level,96.77,2023-02-17 14:07:26
FU5452,F0304,Fuel Level,77.12,2023-02-17 13:52:09
VI3369,F0304,Vibration,4.84,2023-02-17 13:56:53
AI1558,F0304,Air Pressure,90.31,2023-02-17 13:52:00
AI1741,F0304,Airspeed,517.48,2023-02-17 13:53:39
AI1013,F0304,Airspeed,510.39,2023-02-17 13:43:21
EN1999,F0305,Engine Temperature,576.28,2023-07-17 23:44:27
EN6645,F0305,Engine Temperature,620.62,2023-07-18 00:57:29
FU1636,F0305,Fuel Level,36.89,2023-07-17 23:55:46
VI5572,F0305,Vibration,3.31,2023-07-18 01:59:44
AI9774,F0305,Air Pressure,106.77,2023-07-18 00:46:44
AI8796,F0305,Airspeed,554.37,2023-07-17 23:19:43
AI5253,F0305,Airspeed,358.74,2023-07-17 23:24:06
EN4187,F0307,Engine Temperature,504.72,2023-08-14 00:05:17
EN2585,F0307,Engine Temperature,691.56,2023-08-14 01:57:47
EN6663,F0307,Engine Temperature,638.61,2023-08-14 01:51:19
FU9724,F0307,Fuel Level,80.91,2023-08-14 01:08:21
FU3188,F0307,Fuel Level,92.81,2023-08-14 00:32:42
FU4053,F0307,Fuel Level,71.95,2023-08-14 00:17:51
VI3915,F0307,Vibration,2.95,2023-08-14 01:35:47
AI4481,F0307,Air Pressure,103.53,2023-08-14 00:39:28
AI9327,F0307,Air Pressure,105.75,2023-08-14 01:22:26
AI6406,F0307,Airspeed,449.84,2023-08-14 00:59:24
AI9228,F0307,Airspeed,457.53,2023-08-14 00:26:03
AI3745,F0307,Airspeed,470.6,2023-08-14 01:49:42
EN1780,F0308,Engine Temperature,561.02,2023-07-29 01:28:43
FU1346,F0308,Fuel Level,40.35,2023-07-29 01:45:34
FU2844,F0308,Fuel Level,43.82,2023-07-29 02:36:48
VI8227,F0308,Vibration,0.11,2023-07-29 01:37:41
VI6604,F0308,Vibration,1.9,2023-07-29 01:30:28
VI6520,F0308,Vibration,2.61,2023-07-29 02:07:35
AI7258,F0308,Air Pressure,96.92,2023-07-29 01:13:12
AI6669,F0308,Air Pressure,97.9,2023-07-29 02:12:00
AI2959,F0308,Airspeed,582.47,2023-07-29 01:19:25
AI1176,F0308,Airspeed,338.68,2023-07-29 02:00:38
AI5310,F0308,Airspeed,322.21,2023-07-29 01:36:13
EN6293,F0309,Engine Temperature,582.93,2023-09-07 04:03:18
EN5952,F0309,Engine Temperature,665.6,2023-09-07 03:41:54
FU8533,F0309,Fuel Level,32.86,2023-09-07 03:16:26
VI5653,F0309,Vibration,2.52,2023-09-07 03:54:44
VI3918,F0309,Vibration,1.2,2023-09-07 03:35:19
VI3844,F0309,Vibration,2.35,2023-09-07 03:59:56
AI4987,F0309,Air Pressure,99.78,2023-09-07 03:50:04
AI6193,F0309,Air Pressure,92.81,2023-09-07 03:52:23
AI2583,F0309,Air Pressure,101.63,2023-09-07 03:43:22
AI8922,F0309,Airspeed,478.68,2023-09-07 03:44:40
AI4976,F0309,Airspeed,382.05,2023-09-07 03:37:02
AI6473,F0309,Airspeed,307.42,2023-09-07 03:40:30
EN9504,F0310,Engine Temperature,578.86,2023-06-03 23:20:23
EN2255,F0310,Engine Temperature,599.86,2023-06-03 23:22:39
FU7424,F0310,Fuel Level,20.87,2023-06-03 23:54:14
FU2765,F0310,Fuel Level,54.49,2023-06-03 23:15:16
VI9166,F0310,Vibration,3.78,2023-06-03 23:53:22
AI3189,F0310,Air Pressure,97.23,2023-06-03 23:58:02
AI8414,F0310,Air Pressure,100.1,2023-06-03 23:59:32
AI4250,F0310,Air Pressure,109.1,2023-06-04 00:02:38
AI6600,F0310,Airspeed,324.22,2023-06-03 23:55:28
EN6107,F0312,Engine Temperature,518.41,2023-02-25 11:44:30
EN6557,F0312,Engine Temperature,675.01,2023-02-25 11:39:41
FU5428,F0312,Fuel Level,61.97,2023-02-25 12:16:10
FU2406,F0312,Fuel Level,43.81,2023-02-25 12:16:59
FU2919,F0312,Fuel Level,23.4,2023-02-25 11:28:49
VI3603,F0312,Vibration,0.66,2023-02-25 11:18:32
AI7297,F0312,Air Pressure,93.28,2023-02-25 12:58:07
AI8895,F0312,Airspeed,499.23,2023-02-25 12:47:01
EN1866,F0313,Engine Temperature,660.13,2023-06-14 04:19:39
EN7579,F0313,Engine Temperature,,2023-06-14 04:17:15
EN7848,F0313,Engine Temperature,616.4,2023-06-14 04:16:34
FU4152,F0313,Fuel Level,43.67,2023-06-14 05:03:51
VI2545,F0313,Vibration,4.94,2023-06-14 04:42:01
VI1118,F0313,Vibration,4.77,2023-06-14 04:18:48
VI3442,F0313,Vibration,3.47,2023-06-14 04:21:29
AI8228,F0313,Air Pressure,96.31,2023-06-14 05:12:08
AI3781,F0313,Airspeed,361.49,2023-06-14 04:21:39
AI3063,F0313,Airspeed,557.51,2023-06-14 05:07:35
AI5232,F0313,Airspeed,493.88,2023-06-14 04:59:41
EN3382,F0314,Engine Temperature,651.82,2023-05-12 16:30:26
EN5342,F0314,Engine Temperature,519.54,2023-05-12 13:01:18
EN7142,F0314,Engine Temperature,599.27,2023-05-12 16:18:15
FU2614,F0314,Fuel Level,96.59,2023-05-12 13:20:25
FU2594,F0314,Fuel Level,71.53,2023-05-12 16:27:20
FU3407,F0314,Fuel Level,36.28,2023-05-12 15:06:05
VI5914,F0314,Vibration,0.57,2023-05-12 13:46:11
AI8970,F0314,Air Pressure,95.77,2023-05-12 14:38:11
AI5617,F0314,Air Pressure,94.08,2023-05-12 14:01:34
AI5271,F0314,Air Pressure,,2023-05-12 15:27:00
AI9296,F0314,Airspeed,477.75,2023-05-12 12:46:05
AI3312,F0314,Airspeed,436.41,2023-05-12 14:09:15
AI5250,F0314,Airspeed,422.37,2023-05-12 17:24:47
EN4108,F0315,Engine Temperature,574.81,2023-11-08 17:06:25
EN4034,F0315,Engine Temperature,529.14,2023-11-08 16:58:54
EN6986,F0315,Engine Temperature,571.09,2023-11-08 16:06:35
FU6869,F0315,Fuel Level,54.17,2023-11-08 16:22:22
FU9210,F0315,Fuel Level,45.22,2023-11-08 14:20:26
VI8159,F0315,Vibration,3.58,2023-11-08 14:20:26
AI4458,F0315,Air Pressure,104.57,2023-11-08 15:59:06
AI5889,F0315,Air Pressure,94.09,2023-11-08 14:06:16
AI6980,F0315,Airspeed,520.33,2023-11-08 15:47:44
AI3667,F0315,Airspeed,336.63,2023-11-08 14:24:26
EN3417,F0316,Engine Temperature,600.74,2023-02-19 16:41:15
FU8990,F0316,Fuel Level,,2023-02-19 17:29:37
FU4001,F0316,Fuel Level,76.66,2023-02-19 17:21:28
VI1917,F0316,Vibration,1.18,2023-02-19 16:56:00
VI1957,F0316,Vibration,4.44,2023-02-19 17:11:36
VI7466,F0316,Vibration,0.92,2023-02-19 17:43:26
AI1817,F0316,Air Pressure,,2023-02-19 16:02:15
AI6887,F0316,Air Pressure,99.52,2023-02-19 17:38:42
AI4134,F0316,Air Pressure,98.56,2023-02-19 16:30:24
AI3313,F0316,Airspeed,576.9,2023-02-19 15:50:00
AI3946,F0316,Airspeed,557.08,2023-02-19 17:29:46
AI1086,F0316,Airspeed,319.55,2023-02-19 15:51:36
EN6764,F0317,Engine Temperature,532.14,2023-06-14 02:20:17
EN6028,F0317,Engine Temperature,613.73,2023-06-14 02:59:09
EN3643,F0317,Engine Temperature,585.43,2023-06-14 04:02:23
