flight_id,event_time,latitude,longitude,altitude,temperature,wind_speed,weather_condition
F0334,2023-02-08 18:43:41,44.2541,-99.3492,5461.84,6.0,127.4,Sunny
F0335,2023-03-30 19:22:15,33.6167,-124.2035,27620.98,3.2,133.0,Storm
F0335,2023-03-30 19:50:53,20.8273,-87.5659,31083.11,-8.7,150.0,Sunny
F0335,2023-03-30 20:42:37,26.4131,-86.3921,5762.23,-4.4,141.4,Rain
F0335,2023-03-30 21:06:14,38.6873,-110.3745,10996.38,-18.9,35.2,Clear
F0335,2023-03-30 21:10:08,42.9544,-76.1602,27503.52,19.7,116.2,Storm
F0336,2023-05-30 22:47:26,53.6089,-88.0357,9261.1,29.3,143.3,Sunny
F0336,2023-05-30 21:06:24,44.0557,-91.3653,8560.8,-4.3,30.1,Storm
F0336,2023-05-30 21:58:45,32.2514,-81.1084,37906.08,3.8,142.3,Sunny
F0336,2023-05-30 22:09:00,53.786,-100.0632,29684.83,-7.4,15.0,Storm
F0338,2023-06-08 12:23:34,41.1645,-62.0204,12225.59,-10.5,29.7,Storm
F0338,2023-06-08 12:59:27,50.3799,-87.3194,28704.81,-0.4,15.2,Cloudy
F0338,2023-06-08 11:42:58,40.8567,-80.5625,39651.94,-16.1,111.4,Cloudy
F0338,2023-06-08 13:17:08,29.8799,-72.6306,38671.23,-11.7,128.2,Storm
F0339,2023-08-02 21:37:18,21.2088,-70.2053,35089.25,-18.0,139.3,Rain
F0339,2023-08-02 22:26:29,55.5541,-112.2031,24618.5,5.4,102.1,Clear
F0339,2023-08-02 20:08:50,45.3388,-65.2642,32764.08,24.2,102.5,Rain
F0340,2023-12-25 18:49:30,59.4718,-125.7881,13943.13,27.9,43.8,Storm
F0340,2023-12-25 20:18:28,38.9501,-111.8464,4852.02,18.8,111.2,Storm
F0340,2023-12-25 19:44:10,56.7166,-105.0379,26000.2,,10.1,Rain
F0340,2023-12-25 18:54:33,42.8854,-115.0482,5172.85,26.3,96.7,Cloudy
F0341,2023-10-07 08:55:30,21.0006,-129.7881,34943.22,,80.1,Storm
F0341,2023-10-07 08:55:58,34.7882,-109.1326,7452.97,26.4,,Storm
F0341,2023-10-07 10:42:01,21.5994,-100.8403,23739.76,12.8,22.4,Clear
F0342,2023-11-14 20:24:23,40.9535,-112.9614,4538.62,26.6,147.3,Sunny
F0342,2023-11-14 20:43:21,59.587,-128.2113,4869.62,-2.7,42.2,Clear
F0342,2023-11-14 20:13:31,41.9194,-87.5839,7584.87,8.0,53.1,Cloudy
F0344,2023-06-09 15:14:56,39.2038,-110.1336,23545.02,19.3,74.3,Sunny
F0344,2023-06-09 14:44:31,58.8447,-105.1719,10483.0,21.5,131.5,Storm
F0344,2023-06-09 15:22:54,27.5069,-65.4762,26049.8,,116.1,Clear
F0344,2023-06-09 17:56:05,49.8748,-101.097,10089.66,20.6,74.6,Rain
F0344,2023-06-09 15:43:24,36.1241,-74.3337,29103.26,13.3,139.8,Storm
F0344,2023-06-09 16:30:43,39.7767,-65.5103,27788.55,9.3,87.6,Sunny
F0345,2023-09-17 11:52:12,58.3819,-115.7148,34544.14,-14.8,92.8,Rain
F0345,2023-09-17 12:05:23,32.3536,-87.0979,8572.65,14.4,136.7,Cloudy
F0345,2023-09-17 13:11:27,26.2072,-89.832,27176.01,-12.6,123.5,Storm
F0345,2023-09-17 12:34:00,51.795,-104.8985,13013.41,14.9,27.2,Cloudy
F0345,2023-09-17 12:08:24,20.1486,-129.6395,33196.53,25.8,132.6,Rain
F0345,2023-09-17 12:43:06,24.6312,-115.7878,12833.74,9.0,85.3,Storm
F0346,2023-11-02 12:31:37,43.8447,-125.0426,12230.84,26.7,66.0,Cloudy
F0346,2023-11-02 11:47:04,43.7363,-121.7078,15645.71,-10.7,113.3,Storm
F0346,2023-11-02 12:18:28,54.5952,-120.1871,31146.33,14.2,45.8,Cloudy
F0346,2023-11-02 11:43:53,33.1724,-123.2898,9161.28,-6.6,137.9,Rain
F0347,2023-04-13 04:34:36,49.2067,-61.2837,12250.35,5.6,124.9,Sunny
F0347,2023-04-13 06:58:48,25.3461,-67.9085,7007.9,4.9,40.4,Storm
F0347,2023-04-13 07:06:07,35.2744,-75.8105,12996.09,28.5,,Clear
F0347,2023-04-13 05:57:41,44.0345,-68.6401,26094.44,3.4,137.0,Clear
F0348,2023-06-16 21:01:41,47.6381,-81.1599,30492.16,-12.1,146.6,Clear
F0348,2023-06-16 22:46:19,33.1915,-110.9233,29655.76,-8.6,0.2,Storm
F0348,2023-06-16 23:23:18,51.1088,-128.0751,33947.38,-18.4,145.2,Sunny
F0348,2023-06-16 21:21:59,24.0657,-84.7491,35860.37,,5.2,Cloudy
F0348,2023-06-16 23:24:23,52.3497,-106.6041,35696.65,10.7,99.0,Sunny
F0349,2023-03-24 06:26:21,53.0124,-98.0535,10668.92,12.9,64.4,Rain
F0349,2023-03-24 03:52:47,47.7045,-66.0121,10612.21,1.4,80.4,Storm
F0349,2023-03-24 04:35:57,44.4254,-97.7159,20843.3,14.9,143.3,Cloudy
F0349,2023-03-24 04:30:47,23.4552,-122.9848,6608.3,6.5,116.8,Rain
F0349,2023-03-24 05:29:34,24.8249,-80.1573,36002.19,18.9,113.5,Storm
F0349,2023-03-24 05:37:58,21.1293,-80.8163,7277.95,15.6,126.2,Rain
F0350,2023-07-21 00:25:22,31.7044,-116.3905,25769.47,20.1,47.0,Sunny
F0350,2023-07-21 00:08:37,53.1934,-106.5177,32000.62,22.5,9.9,Sunny
F0350,2023-07-21 00:21:33,51.1139,-81.8839,35636.33,-13.4,65.6,Storm
F0350,2023-07-20 23:58:43,44.0689,-119.795,33908.5,28.1,127.1,Rain
F0351,2023-03-14 00:32:31,54.7691,-94.1501,37402.75,25.6,13.8,Rain
F0351,2023-03-13 23:53:25,53.8075,-71.7034,9036.59,26.3,94.8,Clear
F0351,2023-03-14 01:21:45,35.2569,-96.1252,15435.61,10.7,76.2,Storm
F0351,2023-03-14 01:41:53,49.7925,-116.2843,6248.34,23.2,28.2,Cloudy
F0351,2023-03-13 22:33:33,36.358,-120.6628,14134.75,1.4,83.6,Clear
F0352,2023-08-31 17:42:35,29.6637,-95.9918,11899.71,,54.9,Rain
F0352,2023-08-31 17:33:38,20.3923,-95.637,38886.3,-5.8,112.3,Rain
F0352,2023-08-31 16:59:19,56.5954,-68.0711,14642.85,-0.7,118.8,Rain
F0353,2023-11-04 03:05:44,51.6747,-82.6956,25772.28,18.3,50.4,Clear
F0353,2023-11-04 01:29:15,59.8075,-72.55,9886.34,6.3,40.6,Clear
F0353,2023-11-04 02:10:06,23.3123,-77.6329,29708.08,27.1,96.4,Clear
F0354,2023-08-23 02:46:15,47.3303,-105.8704,24896.97,-18.3,132.7,Storm
F0354,2023-08-23 05:06:33,26.4659,-90.9524,11162.46,-20.0,123.5,Sunny
F0354,2023-08-23 03:50:58,45.4516,-60.9611,6783.84,-0.5,9.6,Sunny
F0354,2023-08-23 03:40:17,29.1984,-80.5517,35038.76,0.9,130.5,Clear
F0355,2023-03-31 07:41:12,23.1214,-73.4832,11506.62,24.3,67.1,Clear
F0355,2023-03-31 07:50:55,47.0835,-73.4314,36897.88,10.3,36.1,Sunny
F0355,2023-03-31 07:56:21,45.222,-65.9713,3400.2,-11.4,20.3,Rain
F0356,2023-10-31 02:08:25,20.9287,-101.2567,20451.15,21.3,49.8,Storm
F0356,2023-10-31 02:14:13,28.8106,-82.4474,27185.03,-5.3,125.9,Clear
F0356,2023-10-31 03:35:10,23.2789,-117.6107,24618.2,20.8,25.8,Sunny
F0356,2023-10-31 03:15:18,43.0395,-118.0365,11336.64,7.3,57.6,Clear
F0356,2023-10-31 03:13:08,35.1278,-128.0543,5169.46,7.0,130.4,Cloudy
F0357,2023-03-25 12:03:46,56.4063,-121.9978,32010.73,-18.9,95.7,Sunny
F0357,2023-03-25 11:48:22,53.4497,-89.3477,29524.08,14.6,75.4,Rain
F0357,2023-03-25 12:02:47,47.2464,-103.6249,22765.86,-11.2,48.6,Sunny
F0357,2023-03-25 12:43:33,35.7387,-94.4076,6686.89,-9.1,31.5,Cloudy
F0357,2023-03-25 12:16:19,30.7477,-99.0766,12665.54,24.7,53.3,Sunny
F0357,2023-03-25 12:38:52,54.0152,-121.236,30467.97,22.9,34.7,Storm
F0358,2023-07-30 15:58:34,38.3604,-115.0786,16343.91,-9.2,97.8,Rain
F0358,2023-07-30 15:48:52,22.3046,-62.1996,37422.19,7.8,143.3,Rain
F0358,2023-07-30 14:28:34,37.5289,-106.4129,38890.07,28.3,95.1,Cloudy
F0358,2023-07-30 15:11:06,23.2698,-103.4016,15439.07,-2.4,54.1,Rain
F0358,2023-07-30 14:56:59,54.8761,-116.4657,31053.96,-12.3,140.4,Cloudy
F0358,2023-07-30 16:22:44,48.9132,-80.9661,25162.54,24.7,105.9,Storm
F0359,2023-11-11 09:24:25,56.6125,-106.2404,13661.68,-5.3,80.9,Rain
F0359,2023-11-11 07:38:51,38.1249,-64.5382,9126.43,-3.9,132.9,Sunny
F0359,2023-11-11 07:20:43,53.433,-92.0685,12496.45,10.4,132.2,Storm
F0359,2023-11-11 09:09:36,54.7607,-101.5863,35674.49,-3.0,8.4,Cloudy
F0359,2023-11-11 08:02:34,59.4132,-126.6741,32186.73,19.1,107.7,Sunny
F0359,2023-11-11 06:35:26,28.6528,-72.058,29699.35,-7.4,77.4,Rain
F0360,2023-11-29 17:57:09,54.5805,-84.9421,10527.86,26.6,104.8,Storm
F0360,2023-11-29 18:23:00,27.1794,-107.867,5014.59,28.1,112.1,Storm
F0360,2023-11-29 18:53:31,54.1245,-93.6545,7345.5,11.2,52.4,Sunny
F0361,2023-01-22 08:41:16,21.512,-84.3186,4542.27,1.9,109.5,Clear
F0361,2023-01-22 08:22:50,30.8055,-125.5635,25203.7,7.6,55.0,Rain
F0361,2023-01-22 08:36:56,37.4533,-69.2924,13268.66,4.8,45.2,Storm
F0361,2023-01-22 09:32:55,26.7844,-105.4297,34660.23,23.2,67.8,Storm
F0361,2023-01-22 10:22:54,46.1462,-117.3827,24406.78,-14.0,44.5,Clear
F0361,2023-01-22 08:47:54,51.361,-105.1492,8908.74,5.7,101.6,Clear
F0362,2023-10-11 01:58:23,28.8641,-116.3204,29191.11,1.3,64.8,Rain
F0362,2023-10-11 03:06:47,33.5778,-93.3491,33082.68,-5.7,88.4,Clear
F0362,2023-10-11 00:51:40,33.8012,-117.5493,7975.64,3.0,106.1,Cloudy
F0362,2023-10-11 01:40:47,20.2834,-119.2969,3136.71,28.2,55.3,Cloudy
F0362,2023-10-11 02:48:03,54.2451,-110.3421,13559.19,-5.3,123.8,Clear
F0363,2023-08-07 13:10:19,37.064,-92.1425,17199.9,-10.2,120.5,Cloudy
F0363,2023-08-07 11:08:52,39.9164,-113.4562,32525.67,4.2,63.0,Rain
F0363,2023-08-07 11:25:25,25.7654,-127.5793,28143.66,18.2,64.1,Clear
F0364,2023-02-16 06:29:14,37.7055,-126.1625,11419.77,23.1,68.1,Rain
F0364,2023-02-16 06:07:16,56.9865,-65.1858,5163.55,-18.8,1.7,Storm
F0364,2023-02-16 07:58:48,50.3613,-102.7553,39030.5,-14.3,83.7,Sunny
F0365,2023-06-11 18:40:12,40.1826,-129.5677,20936.78,17.6,105.6,Rain
F0365,2023-06-11 20:24:37,37.5556,-94.8999,22211.59,14.8,39.5,Rain
F0365,2023-06-11 19:24:41,23.2736,-101.2271,21056.46,16.5,148.0,Storm
F0365,2023-06-11 18:32:43,54.106,-64.3771,28413.36,4.1,,Storm
F0365,2023-06-11 18:24:16,59.8297,-80.4692,19617.98,-14.6,18.2,Storm
F0365,2023-06-11 17:54:56,22.6488,-74.0496,37797.55,2.3,145.5,Cloudy
F0366,2023-01-19 12:27:52,50.3772,-83.9186,26776.33,-19.6,61.9,Rain
F0366,2023-01-19 12:59:55,28.0373,-118.4193,35205.75,-9.3,149.9,Storm
F0366,2023-01-19 13:24:01,22.9223,-97.9736,20425.73,11.6,147.8,Rain
F0367,2023-11-28 05:28:56,22.3714,-76.2986,31396.84,3.4,146.7,Rain
F0367,2023-11-28 05:26:46,20.4244,-119.9564,26851.42,28.2,119.6,Storm
F0367,2023-11-28 04:40:23,49.5031,-109.4929,13716.99,,93.7,Clear
F0367,2023-11-28 05:16:37,40.7703,-93.993,39101.18,29.0,93.2,Sunny
F0367,2023-11-28 05:16:36,48.788,-72.3266,34175.15,-8.7,144.3,Rain
F0367,2023-11-28 04:46:35,55.6727,-64.0805,17848.14,-6.4,131.9,Rain
F0368,2023-07-31 11:36:59,39.2898,-60.9695,29366.87,18.2,127.2,Rain
F0368,2023-07-31 12:54:32,23.7386,-111.3349,22305.83,26.6,64.7,Storm
F0368,2023-07-31 12:25:31,59.1752,-71.4237,19488.78,14.2,114.2,Clear
F0369,2023-01-18 19:30:11,44.2743,-116.4044,27405.84,-0.7,136.8,Storm
F0369,2023-01-18 19:17:11,58.1537,-82.3948,17744.07,-4.7,15.6,Storm
F0369,2023-01-18 18:22:28,58.1008,-63.3355,10093.9,13.0,116.1,Clear
F0369,2023-01-18 17:43:29,28.2524,-60.1287,24995.63,-0.1,15.2,Clear
F0369,2023-01-18 17:22:03,26.0534,-106.9399,31578.68,12.8,109.7,Clear
F0370,2023-06-18 14:32:09,31.9839,-125.3615,10385.23,-12.3,,Clear
F0370,2023-06-18 13:09:59,37.5088,-68.2537,8916.63,2.2,89.8,Sunny
F0370,2023-06-18 13:29:33,45.8432,-109.8922,19081.36,25.0,45.6,Rain
F0371,2023-11-14 03:13:39,47.2021,-81.9754,9712.91,26.1,94.3,Sunny
F0371,2023-11-14 03:29:33,25.927,-77.6009,19560.68,27.1,143.6,Sunny
F0371,2023-11-14 01:24:30,27.1727,-67.1059,19045.71,5.3,85.4,Cloudy
F0371,2023-11-14 01:15:55,27.5184,-86.318,12118.47,20.6,53.2,Rain
F0371,2023-11-14 01:43:29,50.3366,-122.4194,8870.42,20.6,,Clear
F0371,2023-11-14 01:41:00,45.25,-99.9888,24695.82,-5.2,36.0,Sunny
F0372,2023-08-23 09:49:45,37.4925,-111.3754,39263.22,25.7,92.8,Storm
F0372,2023-08-23 06:22:19,35.8821,-91.6017,4446.61,25.8,33.9,Cloudy
F0372,2023-08-23 08:41:46,36.2977,-80.588,5689.79,1.1,79.2,Rain
F0373,2023-01-15 23:29:47,23.0823,-81.868,14602.22,-16.1,71.0,Storm
F0373,2023-01-15 23:59:35,26.0383,-123.7232,35824.48,-3.4,115.7,Storm
F0373,2023-01-15 21:27:12,29.4103,-103.3743,20296.43,-10.5,49.6,Rain
F0374,2023-02-15 16:36:19,51.9875,-106.5037,11092.25,16.8,66.4,Storm
F0374,2023-02-15 15:26:59,45.8694,-79.656,22715.53,-4.1,104.1,Cloudy
F0374,2023-02-15 16:41:47,35.9979,-66.7964,7487.21,23.6,44.2,Cloudy
F0375,2023-07-09 14:00:35,55.6811,-95.5579,37650.4,28.9,60.6,Clear
F0375,2023-07-09 13:33:52,56.9951,-69.8512,21569.87,-6.4,61.4,Storm
F0375,2023-07-09 14:19:16,40.3627,-98.2807,25114.13,-3.0,18.3,Clear
F0375,2023-07-09 13:44:54,45.5855,-85.9772,12472.3,-11.9,22.2,Storm
F0375,2023-07-09 14:15:23,45.4695,-95.8601,28108.19,-8.3,144.6,Storm
F0375,2023-07-09 12:27:41,43.0875,-93.1636,9154.4,-11.1,72.6,Storm
F0377,2023-02-21 22:09:43,38.7214,-61.1172,26506.01,3.3,12.8,Clear
F0377,2023-02-21 20:56:46,47.61,-63.7984,19474.98,5.4,109.1,Storm
F0377,2023-02-21 20:32:18,56.6392,-71.9468,22204.91,-1.5,,Storm
F0377,2023-02-21 21:51:40,33.5986,-77.18,20471.42,29.7,3.2,Storm
F0377,2023-02-21 19:40:47,53.5406,-89.2119,29000.69,18.4,,Cloudy
F0377,2023-02-21 21:39:05,20.7964,-72.1567,6214.33,-18.5,56.6,Storm
F0378,2023-01-31 07:59:14,23.9174,-75.7991,10908.67,22.5,109.7,Sunny
F0378,2023-01-31 07:54:25,54.3963,-91.097,23371.8,20.8,64.7,Cloudy
F0378,2023-01-31 09:24:49,52.0861,-62.5647,4988.31,-13.0,79.7,Storm
F0378,2023-01-31 09:15:52,42.6076,-112.2921,24749.05,18.0,95.5,Cloudy
F0379,2023-09-23 14:49:06,48.2303,-60.5579,9117.05,-12.9,74.3,Storm
F0379,2023-09-23 15:03:52,34.6939,-124.8932,19890.19,20.8,51.3,Rain
F0379,2023-09-23 14:41:24,50.2536,-102.9346,14332.54,1.4,48.2,Sunny
F0379,2023-09-23 14:53:07,23.5956,-77.144,11589.05,-15.4,136.4,Rain
F0379,2023-09-23 14:55:49,25.2709,-105.975,22518.99,3.9,65.7,Cloudy
F0379,2023-09-23 14:31:35,43.3805,-91.8742,6654.69,6.0,10.2,Cloudy
F0380,2023-02-21 06:43:05,22.0108,-110.5404,36674.05,-2.9,38.1,Clear
F0380,2023-02-21 06:41:15,56.0611,-65.1412,39943.15,3.5,13.3,Rain
F0380,2023-02-21 06:39:16,32.1215,-111.4203,26101.86,-13.8,69.3,Sunny
F0380,2023-02-21 06:29:45,26.3695,-91.5854,38845.54,16.7,124.6,Sunny
F0381,2023-08-14 07:37:53,54.8182,-62.5513,5178.74,18.9,42.4,Storm
F0381,2023-08-14 07:46:13,46.0048,-102.405,4432.22,3.8,121.3,Rain
F0381,2023-08-14 07:14:23,53.8437,-85.6028,21498.97,13.3,99.9,Sunny
F0382,2023-12-04 03:27:13,22.8339,-101.2948,35405.31,9.7,74.5,Cloudy
F0382,2023-12-04 03:51:38,56.9889,-113.9937,34524.46,-4.7,127.8,Storm
F0382,2023-12-04 03:49:48,25.2345,-79.7689,7695.79,21.8,,Clear
F0382,2023-12-04 03:17:23,32.4463,-105.1169,3685.26,0.5,22.5,Storm
F0382,2023-12-04 03:44:45,55.6718,-83.8863,6378.95,19.9,52.2,Storm
F0382,2023-12-04 03:14:29,58.0406,-102.9037,21678.6,9.8,122.9,Rain
F0383,2023-01-07 10:12:46,57.854,-114.0341,39129.44,-5.2,26.9,Rain
F0383,2023-01-07 10:18:45,30.0814,-99.5966,17490.8,10.8,100.5,Clear
F0383,2023-01-07 10:34:21,40.4721,-107.6987,38095.68,27.7,147.1,Clear
F0383,2023-01-07 10:11:24,51.3357,-77.4035,29034.03,18.7,69.3,Rain
F0383,2023-01-07 10:02:49,48.7133,-124.9054,25576.45,20.0,76.7,Cloudy
F0383,2023-01-07 09:47:25,55.6238,-125.9263,26046.69,-14.1,4.7,Clear
F0384,2023-02-17 02:42:33,44.3182,-123.2138,29713.9,0.9,56.6,Rain
F0384,2023-02-17 00:31:10,34.6853,-68.4189,24994.48,-2.0,64.4,Storm
F0384,2023-02-17 03:27:19,53.3016,-67.8659,27687.76,,13.1,Storm
F0384,2023-02-17 02:13:43,45.0508,-79.7243,12331.93,,125.4,Clear
F0384,2023-02-17 00:30:28,46.7563,-85.7015,35839.66,-6.8,81.8,Cloudy
F0385,2023-02-02 21:40:05,38.3243,-118.0024,22283.03,-3.1,103.1,Storm
F0385,2023-02-02 19:49:35,46.0225,-60.8874,30786.91,8.0,23.6,Cloudy
F0385,2023-02-02 20:41:11,42.1255,-112.1584,21683.46,-7.5,86.1,Sunny
F0385,2023-02-02 19:11:31,41.9266,-81.1586,27220.01,22.2,135.6,Storm
F0385,2023-02-02 19:52:06,56.2949,-83.6871,8959.27,-11.7,103.3,Storm
F0385,2023-02-02 20:45:20,23.9928,-105.0442,35535.5,-17.1,24.9,Clear
F0386,2023-08-09 12:55:09,30.4359,-60.4308,34579.62,-18.7,130.9,Clear
F0386,2023-08-09 11:52:24,55.4121,-94.6538,12495.84,2.9,48.1,Cloudy
F0386,2023-08-09 12:33:37,25.6582,-73.2236,5398.44,-8.1,124.9,Rain
F0386,2023-08-09 13:15:56,59.1259,-87.6425,10476.04,24.7,40.7,Sunny
F0387,2023-09-12 02:59:49,25.565,-89.4843,18390.61,-17.9,81.6,Cloudy
F0387,2023-09-12 03:11:16,57.2169,-74.2602,20448.71,-18.0,107.7,Cloudy
F0387,2023-09-12 04:31:57,50.3537,-111.143,12113.97,-8.1,41.5,Rain
F0387,2023-09-12 02:18:33,32.6002,-101.5504,25616.08,-2.9,66.3,Storm
F0387,2023-09-12 03:30:03,28.9124,-73.337,36827.48,23.7,43.1,Rain
F0388,2023-03-24 22:50:54,54.9822,-68.001,17888.8,3.9,141.2,Cloudy
F0388,2023-03-24 21:56:45,50.622,-91.2507,33697.46,13.2,83.0,Sunny
F0388,2023-03-24 21:10:38,27.2653,-85.6969,24098.56,-11.1,60.8,Storm
F0389,2023-06-15 16:48:58,23.194,-74.8789,12048.9,10.2,123.0,Storm
F0389,2023-06-15 21:06:15,27.4313,-73.7301,32782.49,-12.2,99.6,Rain
F0389,2023-06-15 20:38:19,36.0523,-83.5123,22646.61,24.0,112.9,Sunny
F0389,2023-06-15 18:51:58,49.5139,-78.9547,37526.16,21.7,,Sunny
F0389,2023-06-15 18:06:57,57.5823,-69.2279,22064.58,-6.7,28.6,Cloudy
F0389,2023-06-15 17:38:18,35.826,-128.7939,16839.7,23.9,125.1,Sunny
F0390,2023-11-01 23:35:45,33.7993,-115.1964,19319.05,28.3,135.9,Rain
F0390,2023-11-01 22:59:58,22.4452,-62.4403,15089.83,24.8,135.9,Sunny
F0390,2023-11-01 23:47:17,25.9956,-127.635,39307.32,-6.4,141.2,Sunny
F0390,2023-11-01 23:33:26,53.0352,-114.5931,20261.93,-1.7,62.4,Cloudy
F0390,2023-11-01 22:59:37,45.6056,-88.0289,12070.89,10.6,30.7,Rain
F0390,2023-11-01 23:16:03,20.6449,-108.6199,39667.26,-1.1,27.7,Rain
F0391,2023-06-03 02:27:28,50.8063,-115.5719,3740.21,-4.1,66.4,Cloudy
F0391,2023-06-03 03:46:53,27.9013,-77.235,6231.49,-19.5,126.4,Clear
F0391,2023-06-03 04:26:05,37.2603,-66.3458,37749.16,21.2,90.2,Rain
F0391,2023-06-03 03:16:03,47.6304,-115.4091,10218.43,22.0,12.6,Rain
F0391,2023-06-03 02:37:44,46.0947,-102.9479,8049.55,0.8,5.3,Clear
F0392,2023-05-25 03:50:39,59.6059,-112.3426,4195.5,,57.4,Sunny
F0392,2023-05-25 02:03:25,54.534,-67.6261,9845.88,-18.7,121.3,Cloudy
F0392,2023-05-25 04:53:36,46.5871,-121.9618,35003.25,,80.9,Sunny
F0392,2023-05-25 04:20:12,29.006,-110.7083,25736.48,-6.9,16.6,Storm
F0392,2023-05-25 03:24:32,46.4847,-89.2587,32861.67,-19.1,123.9,Sunny
F0393,2023-03-19 17:48:24,49.565,-66.8101,9455.54,4.2,77.5,Sunny
F0393,2023-03-19 17:35:10,27.6938,-66.4784,36254.24,-4.4,127.7,Sunny
F0393,2023-03-19 19:00:34,21.5357,-83.9165,27093.57,-10.8,86.3,Rain
F0393,2023-03-19 18:55:32,55.839,-73.3359,35676.15,25.0,13.5,Cloudy
F0393,2023-03-19 19:26:17,34.6178,-122.8361,34090.78,11.8,14.8,Clear
F0394,2023-10-18 07:19:05,27.5746,-90.2231,22275.15,9.4,123.1,Rain
F0394,2023-10-18 06:08:15,33.8419,-65.7351,23515.26,-2.2,44.3,Clear
F0394,2023-10-18 06:58:41,46.37,-75.3724,22213.5,-3.7,87.4,Storm
F0394,2023-10-18 04:35:19,31.1555,-125.5459,19531.05,12.1,,Rain
F0395,2023-06-25 06:00:29,59.2639,-76.5696,17267.74,-0.1,62.7,Storm
F0395,2023-06-25 03:10:44,57.6378,-119.8754,9968.02,17.7,130.9,Clear
F0395,2023-06-25 04:28:40,58.0979,-94.6647,39988.51,15.2,89.0,Cloudy
F0395,2023-06-25 01:56:16,58.8714,-82.6459,24261.86,-5.9,,Rain
F0396,2023-07-02 07:26:13,40.1508,-91.3494,32642.45,19.4,35.8,Cloudy
F0396,2023-07-02 06:30:13,58.0341,-126.0459,16321.91,-12.1,105.0,Cloudy
F0396,2023-07-02 06:23:38,33.761,-103.4404,24107.5,17.7,18.5,Storm
F0396,2023-07-02 07:12:19,47.924,-105.8776,34849.79,-14.7,46.3,Rain
F0396,2023-07-02 06:25:54,20.2782,-85.6159,15270.64,-10.5,67.9,Sunny
F0397,2023-08-01 00:39:23,45.4158,-95.3814,25812.76,1.3,47.9,Clear
F0397,2023-07-31 23:54:28,38.4364,-63.6372,6751.5,-1.1,59.8,Storm
F0397,2023-08-01 00:43:33,51.304,-77.0322,21114.8,14.7,89.5,Sunny
F0397,2023-08-01 00:45:28,33.5175,-110.6762,20405.99,-2.5,145.3,Sunny
F0398,2023-11-05 11:43:20,33.8651,-120.7868,38439.91,12.4,44.7,Storm
F0398,2023-11-05 10:46:30,38.7892,-114.4384,10482.81,24.5,137.2,Clear
F0398,2023-11-05 09:32:33,33.74,-66.6637,3176.41,11.3,21.6,Storm
F0398,2023-11-05 08:45:39,43.9552,-111.257,6914.88,-11.5,110.0,Storm
F0400,2023-12-04 02:51:32,31.8461,-126.1686,8230.29,-15.5,95.5,Clear
F0400,2023-12-04 03:57:48,42.3223,-64.7604,27627.29,,72.7,Sunny
F0400,2023-12-04 04:08:10,40.9283,-63.3003,32355.64,15.3,12.3,Sunny
F0400,2023-12-04 04:42:40,39.8229,-61.8366,17253.93,9.8,29.2,Storm
F0400,2023-12-04 02:36:04,35.1903,-108.8832,4535.25,28.8,10.1,Storm
F0400,2023-12-04 02:29:47,25.6421,-75.7341,18906.31,26.6,,Rain
F0401,2023-02-21 03:07:30,50.3548,-117.7977,31668.75,1.4,32.4,Cloudy
F0401,2023-02-21 00:52:05,20.0935,-126.7949,36841.39,28.2,53.8,Rain
F0401,2023-02-21 00:29:04,36.1652,-81.4703,5422.55,22.5,18.9,Clear
F0402,2023-03-18 07:43:00,47.8562,-89.1472,21463.82,17.6,22.0,Sunny
F0402,2023-03-18 07:57:33,24.9904,-65.8043,19542.87,12.5,52.2,Rain
F0402,2023-03-18 10:04:34,58.245,-120.8922,5533.53,-9.0,122.5,Clear
F0402,2023-03-18 07:44:59,45.1741,-121.9359,37521.84,-1.5,120.5,Cloudy
F0402,2023-03-18 08:41:12,25.6914,-64.0875,32432.12,4.0,145.2,Rain
F0402,2023-03-18 07:37:49,58.3441,-70.0378,6106.67,21.7,127.3,Storm
F0404,2023-07-11 04:07:46,47.9387,-111.1151,39370.3,-19.0,16.9,Storm
F0404,2023-07-11 04:26:23,28.3603,-101.3752,34627.24,20.3,140.0,Storm
F0404,2023-07-11 04:13:24,20.0483,-95.6833,25603.93,23.5,38.3,Rain
F0404,2023-07-11 04:14:58,39.1311,-72.8154,13953.77,-14.8,136.4,Clear
F0404,2023-07-11 04:11:53,31.9996,-94.8759,32885.39,0.3,82.3,Cloudy
F0404,2023-07-11 04:13:48,52.3024,-65.8588,24704.95,0.1,3.3,Sunny
F0405,2023-03-15 00:08:19,54.1046,-92.355,10419.58,14.2,97.9,Rain
F0405,2023-03-15 01:03:05,50.5337,-83.8948,26182.45,-15.2,145.0,Sunny
F0405,2023-03-14 23:56:10,29.5431,-93.5919,4498.17,,116.5,Clear
F0405,2023-03-15 02:15:49,28.3932,-82.7575,37819.82,-2.6,56.6,Cloudy
F0405,2023-03-15 00:23:35,36.1761,-103.5411,14933.78,-12.3,60.5,Sunny
F0406,2023-10-17 15:23:03,40.6801,-65.629,37243.71,25.5,125.4,Cloudy
F0406,2023-10-17 18:43:26,57.5125,-117.6845,14779.83,7.0,115.1,Sunny
F0406,2023-10-17 17:27:28,22.2212,-121.3272,39453.21,26.4,26.8,Sunny
F0407,2023-02-14 20:14:16,27.2695,-91.0994,16331.31,17.2,117.5,Cloudy
F0407,2023-02-14 22:08:45,49.8477,-103.3571,14763.11,8.0,5.1,Cloudy
