sensor_id,flight_id,sensor_type,sensor_value,event_time
FU6006,F0293,Fuel Level,63.57,2023-09-09 15:44:38
VI9496,F0293,Vibration,0.33,2023-09-09 15:55:27
VI7782,F0293,Vibration,5.0,2023-09-09 18:25:12
AI7664,F0293,Air Pressure,105.24,2023-09-09 18:24:46
AI2598,F0293,Air Pressure,98.25,2023-09-09 17:01:35
AI9958,F0293,Airspeed,363.92,2023-09-09 16:53:44
AI7890,F0293,Airspeed,443.1,2023-09-09 19:09:51
AI4324,F0293,Airspeed,377.7,2023-09-09 16:39:40
EN9744,F0294,Engine Temperature,699.49,2023-08-08 19:58:07
EN5438,F0294,Engine Temperature,516.38,2023-08-08 19:34:45
EN2580,F0294,Engine Temperature,539.59,2023-08-08 18:29:58
FU7210,F0294,Fuel Level,76.71,2023-08-08 18:57:37
FU5969,F0294,Fuel Level,54.58,2023-08-08 18:40:17
FU9170,F0294,Fuel Level,47.03,2023-08-08 19:53:38
VI5846,F0294,Vibration,0.92,2023-08-08 19:18:08
VI7367,F0294,Vibration,4.57,2023-08-08 18:59:19
VI6423,F0294,Vibration,2.96,2023-08-08 19:20:40
AI6539,F0294,Air Pressure,106.2,2023-08-08 19:40:03
AI4401,F0294,Airspeed,312.67,2023-08-08 19:46:19
AI5216,F0294,Airspeed,577.57,2023-08-08 19:10:14
EN6493,F0295,Engine Temperature,632.92,2023-09-01 17:09:02
EN7221,F0295,Engine Temperature,595.34,2023-09-01 15:41:20
EN1997,F0295,Engine Temperature,545.78,2023-09-01 17:07:06
FU9586,F0295,Fuel Level,26.96,2023-09-01 15:45:28
FU4412,F0295,Fuel Level,62.73,2023-09-01 15:56:45
FU3245,F0295,Fuel Level,39.06,2023-09-01 16:20:50
VI3087,F0295,Vibration,1.2,2023-09-01 15:03:58
VI6160,F0295,Vibration,3.76,2023-09-01 16:36:19
AI2709,F0295,Air Pressure,107.04,2023-09-01 17:32:14
AI2046,F0295,Air Pressure,92.38,2023-09-01 14:59:13
AI5103,F0295,Airspeed,420.26,2023-09-01 15:58:17
AI1760,F0295,Airspeed,,2023-09-01 15:35:18
AI6627,F0295,Airspeed,447.14,2023-09-01 16:52:44
EN6620,F0296,Engine Temperature,620.44,2023-01-30 00:45:29
EN4173,F0296,Engine Temperature,518.73,2023-01-30 00:48:17
EN6026,F0296,Engine Temperature,641.59,2023-01-30 02:02:33
FU3870,F0296,Fuel Level,41.3,2023-01-29 23:45:52
FU8883,F0296,Fuel Level,29.63,2023-01-29 22:52:06
FU8375,F0296,Fuel Level,25.0,2023-01-29 23:07:48
VI7958,F0296,Vibration,2.56,2023-01-29 23:41:35
VI2217,F0296,Vibration,4.75,2023-01-29 22:44:16
AI4270,F0296,Air Pressure,109.74,2023-01-30 02:34:45
AI6706,F0296,Air Pressure,106.25,2023-01-29 22:37:06
AI3553,F0296,Air Pressure,,2023-01-29 22:29:43
AI9842,F0296,Airspeed,488.94,2023-01-30 02:22:11
AI6621,F0296,Airspeed,590.84,2023-01-29 21:49:24
AI3558,F0296,Airspeed,591.26,2023-01-29 23:58:39
EN9312,F0297,Engine Temperature,544.21,2023-12-22 22:35:34
EN3733,F0297,Engine Temperature,,2023-12-22 22:37:54
FU6972,F0297,Fuel Level,75.59,2023-12-22 23:11:50
VI4354,F0297,Vibration,2.95,2023-12-22 23:19:47
VI2426,F0297,Vibration,3.88,2023-12-22 23:23:32
AI6221,F0297,Air Pressure,90.3,2023-12-22 22:45:04
AI5880,F0297,Airspeed,326.07,2023-12-22 22:51:54
EN3195,F0298,Engine Temperature,681.76,2023-01-29 07:40:03
FU4309,F0298,Fuel Level,78.03,2023-01-29 05:41:10
VI5319,F0298,Vibration,1.91,2023-01-29 04:28:08
AI1494,F0298,Air Pressure,105.58,2023-01-29 07:18:49
AI2067,F0298,Air Pressure,108.0,2023-01-29 07:07:39
AI4726,F0298,Airspeed,431.23,2023-01-29 06:32:24
AI8400,F0298,Airspeed,568.72,2023-01-29 05:28:50
AI2165,F0298,Airspeed,477.28,2023-01-29 07:24:30
EN8838,F0299,Engine Temperature,568.51,2023-01-28 02:06:28
FU9315,F0299,Fuel Level,24.75,2023-01-27 23:35:23
FU1035,F0299,Fuel Level,,2023-01-27 23:01:01
FU5065,F0299,Fuel Level,76.22,2023-01-28 02:45:42
VI6739,F0299,Vibration,2.18,2023-01-28 00:11:39
AI1440,F0299,Air Pressure,108.2,2023-01-28 00:33:12
AI6462,F0299,Air Pressure,94.69,2023-01-28 01:48:28
AI4837,F0299,Airspeed,,2023-01-28 00:55:27
EN7354,F0300,Engine Temperature,500.76,2023-07-13 08:44:23
EN5141,F0300,Engine Temperature,523.76,2023-07-13 06:24:26
EN3667,F0300,Engine Temperature,582.97,2023-07-13 09:09:23
FU9374,F0300,Fuel Level,53.24,2023-07-13 08:16:19
VI6729,F0300,Vibration,0.15,2023-07-13 06:53:54
VI1333,F0300,Vibration,0.24,2023-07-13 08:37:23
AI2836,F0300,Air Pressure,98.77,2023-07-13 08:06:25
AI6108,F0300,Air Pressure,101.57,2023-07-13 10:19:01
AI9384,F0300,Airspeed,414.15,2023-07-13 09:13:14
EN2499,F0301,Engine Temperature,572.05,2023-02-09 05:48:53
EN6465,F0301,Engine Temperature,670.41,2023-02-09 05:53:39
EN7900,F0301,Engine Temperature,579.76,2023-02-09 06:15:55
FU2508,F0301,Fuel Level,68.38,2023-02-09 04:13:20
VI4972,F0301,Vibration,3.59,2023-02-09 02:06:45
AI6061,F0301,Air Pressure,98.58,2023-02-09 04:29:54
AI8148,F0301,Airspeed,472.99,2023-02-09 05:32:42
EN4917,F0302,Engine Temperature,549.0,2023-08-07 19:55:58
EN5567,F0302,Engine Temperature,575.7,2023-08-07 20:43:21
FU9772,F0302,Fuel Level,72.02,2023-08-07 20:04:03
FU9992,F0302,Fuel Level,48.09,2023-08-07 21:57:49
FU1082,F0302,Fuel Level,67.44,2023-08-07 20:01:13
VI5805,F0302,Vibration,2.96,2023-08-07 20:02:17
VI8377,F0302,Vibration,3.05,2023-08-07 21:46:16
AI3361,F0302,Air Pressure,94.97,2023-08-08 00:04:48
AI3319,F0302,Airspeed,454.55,2023-08-07 21:51:46
AI1682,F0302,Airspeed,486.91,2023-08-07 23:48:39
EN5550,F0303,Engine Temperature,590.37,2023-11-24 09:10:56
FU1154,F0303,Fuel Level,20.02,2023-11-24 08:34:37
FU5989,F0303,Fuel Level,70.21,2023-11-24 08:44:51
VI9056,F0303,Vibration,1.82,2023-11-24 09:01:25
VI5929,F0303,Vibration,0.7,2023-11-24 08:54:02
VI7180,F0303,Vibration,4.93,2023-11-24 08:35:12
AI5376,F0303,Air Pressure,107.85,2023-11-24 08:50:51
AI5648,F0303,Air Pressure,108.98,2023-11-24 09:11:01
AI9615,F0303,Air Pressure,,2023-11-24 08:43:13
AI5611,F0303,Airspeed,583.33,2023-11-24 08:44:29
AI2768,F0303,Airspeed,553.68,2023-11-24 09:02:36
AI3702,F0303,Airspeed,508.77,2023-11-24 08:55:32
EN1279,F0304,Engine Temperature,627.02,2023-02-14 12:27:14
EN2545,F0304,Engine Temperature,697.54,2023-02-14 12:37:30
EN3144,F0304,Engine Temperature,687.85,2023-02-14 12:25:32
FU5160,F0304,Fuel Level,51.54,2023-02-14 12:01:37
FU2534,F0304,Fuel Level,25.66,2023-02-14 13:15:31
FU2611,F0304,Fuel Level,23.23,2023-02-14 12:56:32
VI7733,F0304,Vibration,4.22,2023-02-14 11:53:44
VI5887,F0304,Vibration,4.32,2023-02-14 12:30:55
VI8620,F0304,Vibration,2.28,2023-02-14 11:43:35
AI4223,F0304,Air Pressure,92.26,2023-02-14 13:01:01
AI4277,F0304,Airspeed,357.18,2023-02-14 11:55:57
AI3789,F0304,Airspeed,467.13,2023-02-14 11:46:45
AI9775,F0304,Airspeed,334.1,2023-02-14 11:44:44
EN5575,F0305,Engine Temperature,565.0,2023-08-02 13:43:38
FU7509,F0305,Fuel Level,44.81,2023-08-02 13:00:55
FU5197,F0305,Fuel Level,65.01,2023-08-02 13:00:33
VI1404,F0305,Vibration,3.17,2023-08-02 12:49:24
VI1412,F0305,Vibration,1.76,2023-08-02 13:18:10
AI6670,F0305,Air Pressure,97.52,2023-08-02 13:12:47
AI4194,F0305,Airspeed,302.71,2023-08-02 12:04:22
AI5050,F0305,Airspeed,499.73,2023-08-02 13:45:50
AI2587,F0305,Airspeed,509.45,2023-08-02 13:41:49
EN4775,F0306,Engine Temperature,620.67,2023-01-02 05:21:48
EN9788,F0306,Engine Temperature,610.08,2023-01-02 04:53:43
EN9531,F0306,Engine Temperature,680.06,2023-01-02 06:17:27
FU6421,F0306,Fuel Level,31.57,2023-01-02 05:35:29
FU4020,F0306,Fuel Level,62.11,2023-01-02 04:39:40
FU8636,F0306,Fuel Level,31.28,2023-01-02 05:59:52
VI9417,F0306,Vibration,,2023-01-02 05:05:35
VI5933,F0306,Vibration,2.44,2023-01-02 05:25:47
VI9209,F0306,Vibration,0.82,2023-01-02 04:52:33
AI6430,F0306,Air Pressure,95.67,2023-01-02 04:53:03
AI2825,F0306,Airspeed,535.66,2023-01-02 04:42:35
AI3884,F0306,Airspeed,414.07,2023-01-02 04:49:01
AI8900,F0306,Airspeed,585.99,2023-01-02 06:18:57
EN6782,F0307,Engine Temperature,624.51,2023-09-05 05:34:09
EN3337,F0307,Engine Temperature,619.56,2023-09-05 05:46:55
EN2708,F0307,Engine Temperature,584.72,2023-09-05 04:39:40
FU2412,F0307,Fuel Level,95.47,2023-09-05 07:09:04
VI4546,F0307,Vibration,3.5,2023-09-05 07:38:56
VI4539,F0307,Vibration,2.05,2023-09-05 05:47:39
AI1490,F0307,Air Pressure,95.77,2023-09-05 04:40:16
AI3389,F0307,Air Pressure,99.0,2023-09-05 05:38:13
AI5730,F0307,Airspeed,413.33,2023-09-05 07:06:25
EN3704,F0308,Engine Temperature,686.22,2023-08-10 05:27:49
FU8578,F0308,Fuel Level,22.82,2023-08-10 04:18:24
FU8154,F0308,Fuel Level,23.95,2023-08-10 06:18:42
VI9991,F0308,Vibration,0.2,2023-08-10 06:46:29
VI2661,F0308,Vibration,4.14,2023-08-10 03:55:21
AI2370,F0308,Air Pressure,98.34,2023-08-10 02:26:13
AI2595,F0308,Air Pressure,96.51,2023-08-10 05:21:06
AI3587,F0308,Air Pressure,92.78,2023-08-10 03:18:08
AI2730,F0308,Airspeed,550.23,2023-08-10 05:56:28
EN7615,F0309,Engine Temperature,692.11,2023-08-31 18:20:17
EN6023,F0309,Engine Temperature,643.39,2023-08-31 17:41:01
FU8886,F0309,Fuel Level,25.17,2023-08-31 18:18:46
VI3462,F0309,Vibration,4.99,2023-08-31 18:16:15
VI6658,F0309,Vibration,2.51,2023-08-31 17:42:27
AI1086,F0309,Air Pressure,108.4,2023-08-31 17:44:39
AI2535,F0309,Air Pressure,90.45,2023-08-31 17:51:39
AI7501,F0309,Air Pressure,102.79,2023-08-31 18:04:30
AI6249,F0309,Airspeed,598.9,2023-08-31 18:02:56
EN2919,F0310,Engine Temperature,641.79,2023-08-31 08:39:25
EN2530,F0310,Engine Temperature,525.52,2023-08-31 09:22:52
EN9606,F0310,Engine Temperature,622.88,2023-08-31 09:44:27
FU5875,F0310,Fuel Level,99.86,2023-08-31 10:37:10
FU9562,F0310,Fuel Level,79.54,2023-08-31 09:49:47
FU5138,F0310,Fuel Level,83.62,2023-08-31 11:15:03
VI2313,F0310,Vibration,1.89,2023-08-31 08:47:28
VI9154,F0310,Vibration,1.67,2023-08-31 10:05:05
AI1035,F0310,Air Pressure,101.61,2023-08-31 10:15:42
AI5569,F0310,Airspeed,599.19,2023-08-31 10:03:02
AI7471,F0310,Airspeed,391.92,2023-08-31 09:41:50
AI8842,F0310,Airspeed,549.29,2023-08-31 10:47:01
EN9834,F0311,Engine Temperature,581.3,2023-09-26 22:11:43
EN6734,F0311,Engine Temperature,518.0,2023-09-26 19:24:31
FU3452,F0311,Fuel Level,42.01,2023-09-26 19:48:41
VI2886,F0311,Vibration,4.61,2023-09-26 20:55:00
AI1857,F0311,Air Pressure,109.53,2023-09-26 22:44:15
AI5827,F0311,Air Pressure,102.44,2023-09-26 20:41:20
AI8931,F0311,Airspeed,590.36,2023-09-26 20:17:40
AI2431,F0311,Airspeed,542.18,2023-09-26 22:34:45
EN9883,F0312,Engine Temperature,609.92,2023-08-02 18:52:34
EN2215,F0312,Engine Temperature,577.97,2023-08-02 20:16:17
FU5079,F0312,Fuel Level,76.08,2023-08-02 20:49:19
FU2259,F0312,Fuel Level,92.47,2023-08-02 17:17:07
FU7556,F0312,Fuel Level,93.62,2023-08-02 18:38:42
VI8282,F0312,Vibration,3.44,2023-08-02 18:52:56
VI1364,F0312,Vibration,4.6,2023-08-02 19:05:55
VI8443,F0312,Vibration,4.08,2023-08-02 20:25:15
AI7453,F0312,Air Pressure,104.44,2023-08-02 17:03:51
AI8369,F0312,Air Pressure,94.41,2023-08-02 17:29:16
AI4783,F0312,Air Pressure,97.01,2023-08-02 17:47:41
AI9932,F0312,Airspeed,399.4,2023-08-02 16:46:51
AI3462,F0312,Airspeed,427.91,2023-08-02 17:03:32
EN1964,F0313,Engine Temperature,590.0,2023-04-02 13:56:43
FU6963,F0313,Fuel Level,27.13,2023-04-02 13:15:03
FU2827,F0313,Fuel Level,27.65,2023-04-02 13:22:13
VI5115,F0313,Vibration,1.77,2023-04-02 14:46:44
VI8177,F0313,Vibration,4.79,2023-04-02 13:40:08
VI8766,F0313,Vibration,3.46,2023-04-02 15:23:49
AI8682,F0313,Air Pressure,92.0,2023-04-02 13:26:17
AI9382,F0313,Airspeed,564.79,2023-04-02 13:53:30
AI5616,F0313,Airspeed,542.16,2023-04-02 15:24:16
EN9862,F0314,Engine Temperature,686.9,2023-05-25 20:12:19
FU3453,F0314,Fuel Level,34.56,2023-05-25 20:22:48
VI9566,F0314,Vibration,,2023-05-25 19:55:38
AI7587,F0314,Air Pressure,96.96,2023-05-25 18:57:34
AI8344,F0314,Airspeed,567.48,2023-05-25 19:01:27
AI3705,F0314,Airspeed,419.22,2023-05-25 20:44:52
EN2278,F0316,Engine Temperature,545.42,2023-11-21 00:04:27
FU1853,F0316,Fuel Level,96.33,2023-11-21 02:48:57
FU4472,F0316,Fuel Level,77.35,2023-11-21 01:09:13
FU4988,F0316,Fuel Level,84.92,2023-11-21 00:04:13
VI2219,F0316,Vibration,3.45,2023-11-21 03:07:52
AI4610,F0316,Air Pressure,97.04,2023-11-21 00:02:46
AI7012,F0316,Air Pressure,109.91,2023-11-21 02:19:38
AI8261,F0316,Air Pressure,109.31,2023-11-20 23:46:09
AI1593,F0316,Airspeed,448.41,2023-11-20 23:15:21
AI3112,F0316,Airspeed,507.53,2023-11-21 01:58:45
AI2591,F0316,Airspeed,425.91,2023-11-21 03:35:29
EN8521,F0317,Engine Temperature,585.91,2023-10-14 16:21:41
EN6526,F0317,Engine Temperature,527.51,2023-10-14 14:44:02
EN7482,F0317,Engine Temperature,578.04,2023-10-14 16:15:02
FU8176,F0317,Fuel Level,86.3,2023-10-14 14:51:41
FU7930,F0317,Fuel Level,26.99,2023-10-14 16:03:44
VI2376,F0317,Vibration,1.18,2023-10-14 13:53:29
VI4839,F0317,Vibration,0.34,2023-10-14 14:57:47
AI2557,F0317,Air Pressure,105.17,2023-10-14 14:34:53
AI5699,F0317,Air Pressure,97.36,2023-10-14 14:51:41
AI6308,F0317,Air Pressure,102.99,2023-10-14 16:01:25
AI5469,F0317,Airspeed,504.65,2023-10-14 16:42:04
AI4948,F0317,Airspeed,423.21,2023-10-14 14:18:10
AI5638,F0317,Airspeed,342.94,2023-10-14 16:03:45
EN1436,F0318,Engine Temperature,641.86,2023-11-08 18:11:23
FU5406,F0318,Fuel Level,24.14,2023-11-08 14:22:55
FU8801,F0318,Fuel Level,51.23,2023-11-08 14:57:04
VI3099,F0318,Vibration,1.63,2023-11-08 15:12:46
VI4455,F0318,Vibration,2.38,2023-11-08 15:54:19
VI5358,F0318,Vibration,0.65,2023-11-08 15:28:26
AI6519,F0318,Air Pressure,104.79,2023-11-08 14:42:39
AI1682,F0318,Air Pressure,93.41,2023-11-08 15:25:37
AI8582,F0318,Air Pressure,104.58,2023-11-08 15:39:55
AI9325,F0318,Airspeed,595.59,2023-11-08 15:04:59
AI1186,F0318,Airspeed,511.95,2023-11-08 16:10:17
AI7633,F0318,Airspeed,529.6,2023-11-08 17:55:33
EN6342,F0319,Engine Temperature,,2023-05-13 13:53:54
EN9775,F0319,Engine Temperature,521.45,2023-05-13 13:56:02
EN2185,F0319,Engine Temperature,539.85,2023-05-13 14:11:28
FU4259,F0319,Fuel Level,39.87,2023-05-13 13:51:54
FU5250,F0319,Fuel Level,87.35,2023-05-13 14:36:18
VI7764,F0319,Vibration,2.61,2023-05-13 14:37:09
AI9245,F0319,Air Pressure,98.56,2023-05-13 13:57:57
AI1853,F0319,Air Pressure,103.55,2023-05-13 14:03:01
AI6449,F0319,Airspeed,420.74,2023-05-13 14:17:09
AI2331,F0319,Airspeed,490.85,2023-05-13 14:02:53
AI3267,F0319,Airspeed,552.22,2023-05-13 14:30:18
EN3191,F0320,Engine Temperature,627.86,2023-08-29 03:05:10
FU1636,F0320,Fuel Level,60.44,2023-08-29 02:38:09
FU7951,F0320,Fuel Level,77.09,2023-08-29 02:36:04
VI2193,F0320,Vibration,4.56,2023-08-29 03:05:26
VI6713,F0320,Vibration,0.45,2023-08-29 03:19:49
VI9943,F0320,Vibration,0.18,2023-08-29 02:44:01
AI9934,F0320,Air Pressure,94.22,2023-08-29 03:15:30
AI2305,F0320,Air Pressure,97.27,2023-08-29 03:21:23
AI7949,F0320,Air Pressure,102.15,2023-08-29 02:28:51
AI3142,F0320,Airspeed,484.75,2023-08-29 02:44:39
EN1127,F0322,Engine Temperature,655.44,2023-11-04 00:44:37
EN7850,F0322,Engine Temperature,620.6,2023-11-03 22:10:28
EN7764,F0322,Engine Temperature,602.79,2023-11-04 00:55:58
FU4049,F0322,Fuel Level,33.93,2023-11-04 00:39:10
FU1596,F0322,Fuel Level,51.83,2023-11-03 23:53:43
VI6144,F0322,Vibration,0.55,2023-11-03 22:54:26
AI7076,F0322,Air Pressure,91.73,2023-11-03 23:48:55
AI9694,F0322,Air Pressure,97.78,2023-11-03 23:00:28
AI9599,F0322,Air Pressure,94.09,2023-11-04 01:05:55
AI9339,F0322,Airspeed,,2023-11-03 22:33:44
AI8978,F0322,Airspeed,424.36,2023-11-04 00:53:44
AI8707,F0322,Airspeed,564.39,2023-11-03 22:31:16
EN7406,F0323,Engine Temperature,670.07,2023-06-10 10:50:47
EN5649,F0323,Engine Temperature,557.05,2023-06-10 10:14:36
FU8421,F0323,Fuel Level,51.44,2023-06-10 10:22:09
FU8098,F0323,Fuel Level,98.79,2023-06-10 10:55:54
VI3039,F0323,Vibration,0.94,2023-06-10 10:21:51
VI6334,F0323,Vibration,,2023-06-10 10:28:23
AI3604,F0323,Air Pressure,98.38,2023-06-10 10:44:29
AI2613,F0323,Airspeed,348.77,2023-06-10 10:20:49
AI5691,F0323,Airspeed,574.35,2023-06-10 10:37:33
AI2605,F0323,Airspeed,374.41,2023-06-10 10:31:15
EN7623,F0324,Engine Temperature,654.23,2023-02-04 16:06:35
EN9248,F0324,Engine Temperature,558.41,2023-02-04 16:38:07
FU3395,F0324,Fuel Level,99.87,2023-02-04 15:31:48
VI2633,F0324,Vibration,2.05,2023-02-04 15:29:32
VI8537,F0324,Vibration,2.66,2023-02-04 16:43:44
VI3766,F0324,Vibration,1.31,2023-02-04 16:17:40
AI2635,F0324,Air Pressure,102.64,2023-02-04 16:05:45
AI9679,F0324,Air Pressure,94.04,2023-02-04 15:58:18
AI4776,F0324,Air Pressure,106.25,2023-02-04 15:10:46
AI6687,F0324,Airspeed,488.98,2023-02-04 15:30:25
EN9387,F0325,Engine Temperature,697.03,2023-01-03 05:02:25
EN9475,F0325,Engine Temperature,589.47,2023-01-03 05:05:32
EN1521,F0325,Engine Temperature,694.32,2023-01-03 05:26:57
FU7655,F0325,Fuel Level,,2023-01-03 04:30:55
FU7932,F0325,Fuel Level,76.46,2023-01-03 06:18:36
FU3178,F0325,Fuel Level,76.02,2023-01-03 06:11:21
VI3297,F0325,Vibration,2.86,2023-01-03 05:12:59
AI6353,F0325,Air Pressure,,2023-01-03 06:26:09
AI4937,F0325,Air Pressure,,2023-01-03 05:49:58
AI7696,F0325,Air Pressure,95.52,2023-01-03 04:29:36
AI1377,F0325,Airspeed,373.89,2023-01-03 04:42:27
AI6190,F0325,Airspeed,377.41,2023-01-03 05:35:44
AI1501,F0325,Airspeed,414.52,2023-01-03 05:21:05
EN7992,F0326,Engine Temperature,577.98,2023-05-08 02:47:03
EN3566,F0326,Engine Temperature,685.74,2023-05-08 01:59:52
EN1355,F0326,Engine Temperature,509.98,2023-05-08 00:30:32
FU9944,F0326,Fuel Level,39.99,2023-05-08 02:24:30
VI4715,F0326,Vibration,0.6,2023-05-08 00:47:37
VI4561,F0326,Vibration,1.04,2023-05-08 01:55:47
AI1759,F0326,Air Pressure,96.35,2023-05-08 02:54:51
AI8340,F0326,Airspeed,356.38,2023-05-08 03:31:43
AI9374,F0326,Airspeed,418.26,2023-05-08 01:37:16
EN2182,F0327,Engine Temperature,686.61,2023-02-06 14:40:52
FU3876,F0327,Fuel Level,90.56,2023-02-06 14:56:36
FU5832,F0327,Fuel Level,84.15,2023-02-06 13:26:41
VI1498,F0327,Vibration,1.93,2023-02-06 13:54:24
AI6027,F0327,Air Pressure,104.53,2023-02-06 14:45:05
AI9626,F0327,Air Pressure,99.74,2023-02-06 14:06:12
AI1655,F0327,Air Pressure,94.12,2023-02-06 13:55:23
AI1041,F0327,Airspeed,486.54,2023-02-06 14:13:03
AI2507,F0327,Airspeed,472.63,2023-02-06 14:43:31
AI2489,F0327,Airspeed,361.08,2023-02-06 13:53:16
EN4898,F0328,Engine Temperature,674.34,2023-03-10 16:56:27
EN4485,F0328,Engine Temperature,541.29,2023-03-10 16:57:37
FU6847,F0328,Fuel Level,42.3,2023-03-10 14:10:14
FU4713,F0328,Fuel Level,79.04,2023-03-10 18:07:25
VI5858,F0328,Vibration,3.04,2023-03-10 17:04:09
VI9576,F0328,Vibration,0.32,2023-03-10 13:58:06
AI9145,F0328,Air Pressure,106.07,2023-03-10 18:10:50
AI3119,F0328,Air Pressure,92.51,2023-03-10 18:22:28
AI1452,F0328,Air Pressure,95.93,2023-03-10 15:54:01
AI6631,F0328,Airspeed,452.43,2023-03-10 14:30:31
EN8557,F0329,Engine Temperature,635.37,2023-05-26 06:54:19
FU1333,F0329,Fuel Level,,2023-05-26 04:51:33
FU3402,F0329,Fuel Level,73.83,2023-05-26 05:35:34
FU5285,F0329,Fuel Level,97.09,2023-05-26 05:52:36
VI5803,F0329,Vibration,,2023-05-26 07:15:54
VI1654,F0329,Vibration,4.71,2023-05-26 06:40:49
VI4338,F0329,Vibration,,2023-05-26 04:55:20
AI1581,F0329,Air Pressure,93.1,2023-05-26 04:16:06
AI6962,F0329,Air Pressure,109.48,2023-05-26 03:31:40
AI9762,F0329,Air Pressure,91.13,2023-05-26 04:40:29
AI9962,F0329,Airspeed,535.72,2023-05-26 05:03:58
EN3156,F0330,Engine Temperature,577.64,2023-12-13 21:26:49
EN9737,F0330,Engine Temperature,548.98,2023-12-13 21:04:48
EN9512,F0330,Engine Temperature,668.83,2023-12-13 19:53:12
FU6957,F0330,Fuel Level,,2023-12-13 20:19:55
FU7847,F0330,Fuel Level,37.07,2023-12-13 20:42:40
VI7623,F0330,Vibration,3.51,2023-12-13 17:46:01
VI8517,F0330,Vibration,,2023-12-13 16:35:14
VI7159,F0330,Vibration,0.15,2023-12-13 17:25:40
AI7173,F0330,Air Pressure,104.58,2023-12-13 16:31:11
AI6008,F0330,Air Pressure,91.41,2023-12-13 16:33:22
AI1517,F0330,Air Pressure,91.9,2023-12-13 21:12:47
AI3700,F0330,Airspeed,368.63,2023-12-13 17:55:52
EN1934,F0331,Engine Temperature,688.43,2023-09-01 17:38:15
EN8798,F0331,Engine Temperature,520.42,2023-09-01 17:35:59
FU2716,F0331,Fuel Level,92.33,2023-09-01 17:09:08
FU2267,F0331,Fuel Level,20.49,2023-09-01 17:51:36
FU6202,F0331,Fuel Level,60.6,2023-09-01 16:59:49
VI2528,F0331,Vibration,4.92,2023-09-01 17:26:37
VI1652,F0331,Vibration,4.66,2023-09-01 17:51:57
AI9681,F0331,Air Pressure,101.6,2023-09-01 17:39:33
AI7648,F0331,Air Pressure,102.85,2023-09-01 17:44:01
AI2141,F0331,Air Pressure,109.01,2023-09-01 17:41:27
AI5104,F0331,Airspeed,335.8,2023-09-01 17:52:50
AI6588,F0331,Airspeed,497.54,2023-09-01 17:51:49
EN9789,F0332,Engine Temperature,586.24,2023-10-24 16:48:40
EN3910,F0332,Engine Temperature,629.66,2023-10-24 17:15:28
FU5014,F0332,Fuel Level,54.07,2023-10-24 18:38:36
FU9043,F0332,Fuel Level,,2023-10-24 17:00:50
FU1797,F0332,Fuel Level,,2023-10-24 16:12:43
VI4401,F0332,Vibration,3.84,2023-10-24 16:53:40
VI6131,F0332,Vibration,1.56,2023-10-24 15:58:33
AI5382,F0332,Air Pressure,108.62,2023-10-24 17:28:00
AI7400,F0332,Air Pressure,108.6,2023-10-24 17:53:14
AI6043,F0332,Airspeed,470.83,2023-10-24 18:10:10
EN9901,F0333,Engine Temperature,508.95,2023-10-26 18:14:19
FU9850,F0333,Fuel Level,47.18,2023-10-26 18:46:20
FU5462,F0333,Fuel Level,83.58,2023-10-26 17:32:30
VI1730,F0333,Vibration,1.84,2023-10-26 18:04:07
VI5017,F0333,Vibration,,2023-10-26 17:58:41
VI4753,F0333,Vibration,1.83,2023-10-26 19:10:57
AI1742,F0333,Air Pressure,107.66,2023-10-26 18:52:13
AI6542,F0333,Air Pressure,99.86,2023-10-26 19:22:25
AI3473,F0333,Air Pressure,92.9,2023-10-26 18:15:49
AI5554,F0333,Airspeed,557.39,2023-10-26 18:46:17
EN9652,F0334,Engine Temperature,571.27,2023-12-23 21:07:56
FU3259,F0334,Fuel Level,61.79,2023-12-23 21:17:30
VI9003,F0334,Vibration,3.81,2023-12-23 21:52:53
VI3176,F0334,Vibration,4.16,2023-12-23 22:10:29
VI4301,F0334,Vibration,3.86,2023-12-23 22:11:37
AI4620,F0334,Air Pressure,95.06,2023-12-23 21:02:06
AI3090,F0334,Airspeed,473.6,2023-12-23 22:10:49
AI5652,F0334,Airspeed,532.92,2023-12-23 22:24:07
AI9055,F0334,Airspeed,564.5,2023-12-23 20:50:20
EN2783,F0335,Engine Temperature,530.2,2023-09-30 15:20:58
EN8308,F0335,Engine Temperature,542.0,2023-09-30 12:10:16
EN9556,F0335,Engine Temperature,590.29,2023-09-30 12:09:29
FU7967,F0335,Fuel Level,54.59,2023-09-30 13:20:05
FU8270,F0335,Fuel Level,41.93,2023-09-30 13:36:04
FU8572,F0335,Fuel Level,99.5,2023-09-30 13:40:58
VI5782,F0335,Vibration,4.37,2023-09-30 12:37:55
AI8759,F0335,Air Pressure,101.87,2023-09-30 13:02:15
AI9954,F0335,Air Pressure,104.62,2023-09-30 14:57:26
AI9235,F0335,Air Pressure,90.8,2023-09-30 12:51:27
AI4138,F0335,Airspeed,561.32,2023-09-30 14:52:52
AI8407,F0335,Airspeed,451.75,2023-09-30 14:41:56
EN6870,F0336,Engine Temperature,565.52,2023-12-22 01:17:23
EN2151,F0336,Engine Temperature,571.25,2023-12-22 01:02:03
EN2113,F0336,Engine Temperature,643.95,2023-12-22 01:01:12
FU6610,F0336,Fuel Level,31.33,2023-12-22 01:22:31
FU9859,F0336,Fuel Level,34.49,2023-12-22 00:20:44
