flight_id,event_time,latitude,longitude,altitude,temperature,wind_speed,wind_direction,weather_condition
F0276,2023-07-05 22:23:36,48.245,-89.6191,3767.68,-1.8,102.3,E,Clear
F0276,2023-07-05 23:24:46,57.4226,-129.2607,3083.04,-0.6,25.1,N,Sunny
F0276,2023-07-05 22:40:55,33.9471,-68.3408,9219.43,27.2,19.5,NW,Rain
F0276,2023-07-05 22:15:03,37.6902,-116.0217,9426.22,7.8,,NW,Cloudy
F0276,2023-07-05 23:47:46,49.9061,-84.0657,5777.85,0.3,49.5,SW,Rain
F0276,2023-07-05 22:34:47,44.1389,-79.6738,26234.61,14.2,60.1,NW,Rain
F0278,2023-10-07 06:16:28,27.8329,-94.1257,27606.32,16.5,77.3,S,Cloudy
F0278,2023-10-07 09:28:12,21.8107,-61.6369,25734.03,,39.0,N,Storm
F0278,2023-10-07 08:11:24,23.6691,-93.2218,3843.23,-0.9,130.3,SE,Clear
F0278,2023-10-07 10:25:07,42.4988,-68.4757,21330.03,-14.9,,NW,Rain
F0279,2023-08-07 09:40:33,40.2612,-107.1655,27959.68,0.7,,SE,Clear
F0279,2023-08-07 09:31:21,46.5822,-122.6623,13891.6,4.7,17.3,S,Clear
F0279,2023-08-07 09:45:29,20.8774,-118.0138,20850.94,29.4,140.0,E,Cloudy
F0279,2023-08-07 09:24:22,26.3593,-66.7796,15926.53,-12.1,59.4,S,Storm
F0279,2023-08-07 09:33:52,31.118,-123.7216,35563.71,-2.8,142.7,NE,Clear
F0280,2023-11-04 04:31:18,44.0302,-68.7526,18166.36,19.3,107.8,E,Clear
F0280,2023-11-04 05:11:33,48.1405,-98.1902,16345.16,22.7,148.0,E,Clear
F0280,2023-11-04 05:08:54,27.4589,-76.7166,10396.32,22.5,33.4,NW,Cloudy
F0280,2023-11-04 05:35:24,55.7884,-123.8746,38011.2,-7.7,20.3,N,Rain
F0281,2023-08-26 07:59:38,59.2943,-71.3423,31809.57,10.6,143.9,E,Rain
F0281,2023-08-26 07:42:04,43.1465,-75.4994,15570.23,28.8,9.0,W,Storm
F0281,2023-08-26 07:58:27,58.9116,-106.4962,21556.33,-3.9,2.3,E,Storm
F0281,2023-08-26 09:05:00,57.873,-114.9079,29740.33,-6.6,51.5,E,Sunny
F0282,2023-10-24 11:49:03,29.1106,-129.1782,14194.17,28.7,77.9,NW,Storm
F0282,2023-10-24 11:55:48,35.5155,-78.4778,38825.99,7.9,12.0,NE,Sunny
F0282,2023-10-24 13:51:19,39.3223,-72.5562,22446.52,-5.4,128.2,E,Rain
F0282,2023-10-24 12:41:26,34.0103,-90.7682,21438.38,20.2,30.0,SE,Clear
F0282,2023-10-24 11:20:10,36.7932,-115.3877,39386.16,-18.9,3.8,N,Rain
F0282,2023-10-24 09:29:37,55.2814,-100.9317,9561.04,-6.0,77.6,SE,Clear
F0283,2023-11-02 22:40:36,48.2551,-100.8811,11628.32,1.8,130.6,NE,Clear
F0283,2023-11-02 22:40:44,29.781,-85.7677,8024.54,21.0,,W,Storm
F0283,2023-11-03 00:00:05,48.7323,-122.5827,30080.32,10.3,147.4,NE,Clear
F0283,2023-11-02 22:16:46,39.3112,-84.0299,32011.8,-18.5,114.8,NE,Clear
F0284,2023-05-22 14:11:34,50.9861,-124.4187,16366.96,21.8,131.7,NW,Storm
F0284,2023-05-22 12:55:22,30.2962,-120.7304,7873.78,11.0,31.8,NE,Rain
F0284,2023-05-22 14:19:38,54.6052,-121.7221,33388.07,3.3,58.5,W,Clear
F0284,2023-05-22 14:54:05,41.0452,-111.8957,20531.61,1.7,62.1,S,Storm
F0284,2023-05-22 14:35:58,30.8,-108.9663,21836.94,,140.7,E,Rain
F0285,2023-02-15 10:54:57,56.3713,-112.5724,24518.44,15.1,52.0,N,Storm
F0285,2023-02-15 11:16:25,28.2418,-87.3946,3083.76,-13.4,24.0,E,Cloudy
F0285,2023-02-15 11:04:33,49.2355,-61.1496,5801.43,24.1,72.3,SW,Clear
F0285,2023-02-15 10:27:51,34.8536,-74.5743,14521.87,-13.2,84.0,N,Sunny
F0285,2023-02-15 11:08:28,41.0388,-124.2485,36218.88,19.1,124.2,S,Storm
F0286,2023-12-25 16:42:31,27.2286,-70.918,33645.92,-1.3,141.2,NE,Storm
F0286,2023-12-25 16:01:37,51.4467,-78.3632,19660.69,1.0,85.7,NW,Storm
F0286,2023-12-25 17:11:48,54.4458,-110.6815,31989.11,12.4,111.1,S,Cloudy
F0287,2023-09-16 19:43:22,23.7381,-70.1805,32745.74,12.6,78.6,SW,Rain
F0287,2023-09-16 18:36:48,58.3121,-75.7567,15331.92,1.1,34.9,S,Storm
F0287,2023-09-16 19:31:35,44.9369,-84.9449,23684.2,-3.3,44.3,NW,Rain
F0288,2023-04-09 14:16:19,48.6655,-68.2634,19769.75,-14.2,97.9,NW,Storm
F0288,2023-04-09 14:14:24,21.6357,-61.0123,20862.21,1.2,56.7,S,Rain
F0288,2023-04-09 15:15:04,36.8309,-99.0746,39840.04,-15.9,59.6,SE,Storm
F0288,2023-04-09 14:34:01,58.9625,-107.0238,37634.92,25.4,4.6,NE,Cloudy
F0288,2023-04-09 14:48:20,32.7248,-129.3457,5522.12,-16.6,126.9,NE,Storm
F0289,2023-05-17 14:56:52,45.3216,-65.4791,23748.6,13.1,17.8,E,Sunny
F0289,2023-05-17 15:15:15,39.516,-75.1541,3399.02,25.5,81.1,E,Cloudy
F0289,2023-05-17 15:18:46,39.7612,-73.4135,27007.8,19.3,51.3,SW,Rain
F0289,2023-05-17 15:31:36,53.5989,-118.873,17275.66,16.8,52.9,S,Rain
F0289,2023-05-17 14:50:02,25.5115,-107.0602,14919.73,21.3,27.8,SW,Cloudy
F0289,2023-05-17 15:07:46,29.3679,-98.8527,5257.07,7.7,103.2,NE,Sunny
F0290,2023-01-13 20:56:31,58.1985,-83.7494,23418.69,21.2,136.0,SE,Clear
F0290,2023-01-13 22:17:41,47.1047,-116.6703,20725.59,22.4,100.6,S,Sunny
F0290,2023-01-13 21:48:18,20.222,-89.3059,35373.74,-3.2,141.8,SW,Rain
F0290,2023-01-13 23:12:16,59.5462,-79.2946,36944.36,-11.2,,S,Storm
F0290,2023-01-13 20:14:31,31.572,-126.0072,27766.21,-4.9,22.8,N,Rain
F0291,2023-12-06 14:16:31,36.7567,-101.7065,35583.81,-8.8,136.8,N,Clear
F0291,2023-12-06 13:07:16,24.2519,-126.9842,18245.22,-0.7,28.9,S,Storm
F0291,2023-12-06 12:28:00,45.2385,-94.2552,19356.02,-12.9,,N,Rain
F0292,2023-02-15 12:41:09,29.4582,-87.2754,35348.76,-1.6,58.7,SW,Storm
F0292,2023-02-15 13:05:13,22.8279,-82.267,3225.57,-6.8,,SW,Cloudy
F0292,2023-02-15 12:32:19,48.9866,-78.7684,34145.44,15.6,38.7,E,Storm
F0292,2023-02-15 12:52:29,44.5936,-93.8216,29962.34,3.9,96.3,W,Clear
F0293,2023-12-20 17:35:35,22.264,-99.7361,23692.11,-8.6,18.5,E,Storm
F0293,2023-12-20 16:10:32,52.3172,-105.6795,25768.27,29.6,86.0,SW,Cloudy
F0293,2023-12-20 16:18:52,21.8868,-78.4682,25622.45,23.6,38.4,NW,Rain
F0293,2023-12-20 15:17:42,38.3483,-87.5772,31150.73,,48.9,S,Storm
F0294,2023-07-12 07:20:37,26.5155,-118.4083,22768.93,28.8,,SW,Storm
F0294,2023-07-12 07:59:58,57.3091,-81.7057,18996.57,-2.2,1.4,S,Storm
F0294,2023-07-12 07:50:57,32.9137,-82.3401,22077.52,-17.7,93.1,S,Clear
F0294,2023-07-12 07:25:21,32.4184,-124.6991,17360.53,24.6,15.0,S,Storm
F0295,2023-02-10 12:06:47,53.7146,-72.7631,35414.37,-7.6,,W,Cloudy
F0295,2023-02-10 11:33:42,31.1189,-71.4608,21217.08,16.9,116.8,E,Rain
F0295,2023-02-10 11:51:16,49.7108,-86.1332,9501.53,-8.5,81.0,S,Cloudy
F0296,2023-02-24 06:52:09,53.465,-127.8595,10033.67,15.7,63.1,NW,Sunny
F0296,2023-02-24 05:28:34,53.8606,-64.7048,35753.14,-11.1,61.6,W,Storm
F0296,2023-02-24 05:31:17,50.1836,-126.0073,15883.14,10.3,,SE,Rain
F0296,2023-02-24 06:21:40,41.3594,-101.7668,8793.52,-17.0,119.7,S,Clear
F0297,2023-03-07 19:43:58,42.8054,-124.8643,36459.39,-3.1,7.9,NW,Cloudy
F0297,2023-03-07 20:20:33,51.72,-119.7833,12381.74,-3.6,99.7,NE,Cloudy
F0297,2023-03-07 21:41:43,33.1067,-99.9193,3627.54,29.0,102.1,SW,Storm
F0298,2023-07-19 17:40:46,35.9171,-106.3598,17276.81,-17.3,23.7,N,Cloudy
F0298,2023-07-19 17:36:16,40.8296,-70.7487,18901.6,4.4,104.4,E,Cloudy
F0298,2023-07-19 18:23:18,54.4517,-128.3666,22218.36,6.4,109.1,N,Cloudy
F0298,2023-07-19 18:40:25,33.6388,-117.0392,33579.11,-18.9,124.0,E,Rain
F0299,2023-01-12 07:07:19,27.3975,-109.6738,14387.58,3.3,1.3,NW,Rain
F0299,2023-01-12 07:18:54,42.0157,-96.1046,12788.21,-11.5,148.9,NE,Sunny
F0299,2023-01-12 06:40:16,38.3753,-80.0999,10679.51,,78.8,NW,Cloudy
F0299,2023-01-12 06:58:19,28.2015,-63.2635,26096.34,12.7,128.4,N,Cloudy
F0300,2023-03-05 23:17:08,20.2127,-72.1379,15998.62,28.1,101.5,W,Sunny
F0300,2023-03-05 21:19:00,54.9885,-115.5209,35760.67,-15.7,37.1,E,Storm
F0300,2023-03-05 23:07:41,31.0165,-65.3994,11112.57,26.2,129.5,NW,Storm
F0301,2023-08-04 01:52:08,27.6449,-91.8391,32577.49,9.5,19.8,E,Clear
F0301,2023-08-03 23:13:53,55.7455,-77.8926,6339.52,,49.7,SE,Clear
F0301,2023-08-03 23:42:25,25.8392,-70.2772,21029.99,8.7,47.7,W,Cloudy
F0301,2023-08-03 22:48:25,31.4843,-97.0395,9471.84,14.4,49.3,SE,Sunny
F0301,2023-08-04 01:34:47,31.1931,-75.3874,38975.68,8.0,17.9,W,Rain
F0302,2023-06-27 03:56:58,37.1184,-81.6667,33398.04,9.4,44.5,S,Clear
F0302,2023-06-27 04:04:46,40.239,-115.3412,28700.92,7.5,37.6,W,Storm
F0302,2023-06-27 02:17:22,22.9925,-129.4679,10536.77,16.8,30.0,E,Clear
F0302,2023-06-27 02:15:56,34.3411,-74.8344,8742.59,27.1,109.6,NE,Clear
F0302,2023-06-27 02:30:24,49.9895,-109.4735,12057.62,-19.9,141.8,SE,Sunny
F0303,2023-04-12 22:45:04,58.971,-117.4061,5382.42,-15.8,146.4,SW,Storm
F0303,2023-04-12 20:54:58,51.2613,-112.3176,10615.71,5.6,38.5,W,Rain
F0303,2023-04-12 23:11:07,26.5332,-73.2858,27230.63,15.6,128.5,NE,Sunny
F0303,2023-04-12 22:26:45,32.8512,-64.9427,32250.72,-0.5,9.0,N,Cloudy
F0303,2023-04-12 22:18:05,49.415,-97.73,35359.44,10.1,93.9,W,Sunny
F0303,2023-04-12 20:22:53,21.8911,-73.3411,31228.62,,76.5,E,Cloudy
F0304,2023-12-18 16:33:01,35.1529,-128.6212,16023.96,21.3,144.0,N,Rain
F0304,2023-12-18 17:31:45,30.3148,-102.9029,28750.04,-4.7,87.1,SE,Clear
F0304,2023-12-18 17:14:06,52.8196,-90.12,37397.58,23.0,14.4,W,Storm
F0304,2023-12-18 15:50:04,27.0867,-80.2904,39252.17,-11.6,138.6,E,Sunny
F0304,2023-12-18 16:34:11,36.9735,-81.1049,3317.14,-11.9,95.5,S,Sunny
F0305,2023-10-31 22:55:06,33.2722,-71.1696,30445.72,0.8,46.9,E,Clear
F0305,2023-10-31 22:29:03,40.867,-71.7197,12756.81,20.1,0.8,E,Storm
F0305,2023-10-31 22:34:04,30.9854,-118.4388,24945.84,3.9,142.0,E,Clear
F0305,2023-10-31 22:54:57,26.8379,-65.8711,14558.65,-1.1,55.7,W,Rain
F0306,2023-10-20 10:54:50,24.2511,-124.6287,25266.03,26.0,102.6,N,Storm
F0306,2023-10-20 11:41:25,24.1991,-104.6062,11275.66,21.3,74.3,SW,Storm
F0306,2023-10-20 08:49:53,28.9659,-100.7103,36259.51,16.1,40.8,W,Sunny
F0306,2023-10-20 09:48:56,29.7209,-121.071,36023.8,-19.2,57.0,E,Rain
F0307,2023-10-22 17:24:27,29.1167,-119.0789,26264.93,5.6,134.6,SW,Storm
F0307,2023-10-22 17:17:38,45.0072,-107.5781,38334.67,,89.3,W,Rain
F0307,2023-10-22 19:25:27,34.6016,-85.7534,11222.42,2.7,135.8,NW,Storm
F0308,2023-04-12 16:46:57,23.8244,-112.2675,4961.83,,54.2,W,Sunny
F0308,2023-04-12 15:58:23,26.2615,-126.0839,8190.58,-14.3,95.7,S,Cloudy
F0308,2023-04-12 14:22:47,53.9326,-97.7338,4410.91,15.0,48.9,NE,Sunny
F0308,2023-04-12 15:53:58,22.5919,-124.2873,16778.95,-1.5,5.7,E,Storm
F0308,2023-04-12 15:58:17,49.7371,-69.8874,14520.0,20.4,83.9,S,Rain
F0309,2023-07-05 06:23:56,38.6574,-83.912,8544.39,24.5,7.9,NW,Rain
F0309,2023-07-05 06:21:10,49.4571,-123.4629,25316.85,4.3,147.8,SE,Storm
F0309,2023-07-05 06:23:02,57.0243,-96.2313,39023.69,28.6,133.2,N,Cloudy
F0309,2023-07-05 07:43:49,25.1648,-129.9789,36639.2,22.2,62.6,N,Cloudy
F0309,2023-07-05 07:14:43,50.1154,-119.8213,15695.22,-13.9,45.5,SE,Sunny
F0310,2023-08-14 03:03:54,59.7107,-64.0988,22192.55,-14.6,59.4,SE,Cloudy
F0310,2023-08-14 04:01:34,54.7051,-74.8271,30754.95,-19.8,77.6,SW,Rain
F0310,2023-08-14 02:00:32,34.4574,-64.8286,33307.93,13.6,142.4,N,Sunny
F0310,2023-08-14 04:10:49,58.1398,-81.4944,26947.55,-13.9,121.8,N,Cloudy
F0311,2023-01-07 02:55:56,47.1904,-110.8986,30692.93,-12.7,142.4,N,Clear
F0311,2023-01-07 01:31:17,24.0441,-128.014,16563.23,27.2,123.4,E,Cloudy
F0311,2023-01-07 01:24:49,58.9803,-74.0108,6270.59,13.0,141.3,NW,Sunny
F0311,2023-01-07 02:52:49,30.257,-111.9592,9600.94,2.8,42.0,S,Storm
F0311,2023-01-07 04:04:36,42.0557,-79.6791,23625.86,16.0,1.2,SE,Clear
F0312,2023-03-20 21:18:45,20.654,-84.4058,13061.97,5.8,126.6,SW,Cloudy
F0312,2023-03-20 21:12:24,37.3529,-73.8655,39652.68,28.7,60.8,SE,Cloudy
F0312,2023-03-20 22:46:45,25.1458,-63.9013,33201.75,24.4,27.0,SW,Clear
F0313,2023-12-16 10:06:59,49.2894,-122.4251,6822.55,-14.8,144.3,W,Storm
F0313,2023-12-16 07:14:05,49.5804,-77.4124,3868.81,-16.7,,N,Clear
F0313,2023-12-16 06:28:56,55.0595,-106.186,21887.75,18.7,105.1,SW,Rain
F0314,2023-01-29 09:38:18,46.6106,-114.3956,21072.82,24.6,55.5,SW,Clear
F0314,2023-01-29 09:53:37,24.3937,-106.7959,3785.55,-6.7,142.7,SE,Cloudy
F0314,2023-01-29 09:23:05,24.0763,-96.395,25849.9,-19.6,141.8,SE,Rain
F0314,2023-01-29 12:46:40,29.0867,-115.5413,31797.93,7.4,123.6,NE,Sunny
F0315,2023-07-02 06:23:03,56.2311,-100.0745,30147.85,,51.5,W,Sunny
F0315,2023-07-02 06:05:59,51.9911,-65.8055,33161.55,4.1,63.5,E,Storm
F0315,2023-07-02 08:10:20,26.2907,-90.3673,32196.34,13.7,89.0,NW,Clear
F0316,2023-03-25 21:21:50,29.5138,-66.0547,13723.45,-8.3,138.6,S,Cloudy
F0316,2023-03-25 23:53:25,40.5224,-118.3833,27628.61,12.3,143.7,N,Clear
F0316,2023-03-25 23:57:59,34.498,-98.9222,29077.74,1.5,21.0,E,Storm
F0316,2023-03-25 23:04:08,33.2409,-112.0629,6254.31,-11.9,22.1,E,Clear
F0317,2023-03-30 20:19:10,31.7147,-85.8174,9932.24,3.1,21.8,NW,Clear
F0317,2023-03-30 20:53:00,25.2709,-108.7806,24974.03,-17.2,88.8,NE,Cloudy
F0317,2023-03-30 20:35:50,45.3999,-72.6388,36973.05,9.6,59.2,E,Cloudy
F0317,2023-03-30 20:17:21,52.805,-106.1047,31714.41,-7.9,17.5,NW,Sunny
F0317,2023-03-30 20:40:44,53.844,-84.0007,23728.41,-18.7,48.7,NE,Rain
F0317,2023-03-30 21:05:05,40.881,-117.3447,34808.37,,78.4,SE,Sunny
F0318,2023-12-26 12:19:33,31.1952,-75.3343,12255.19,28.7,48.7,SE,Cloudy
F0318,2023-12-26 09:29:22,50.6703,-63.0003,38651.98,-16.8,35.8,W,Clear
F0318,2023-12-26 10:47:54,51.366,-101.9134,22651.2,19.9,142.3,W,Sunny
F0318,2023-12-26 11:17:24,48.4835,-107.7303,13228.76,-1.6,43.5,NE,Rain
F0319,2023-03-18 18:06:42,22.9423,-76.5516,4456.2,-4.1,97.5,SE,Clear
F0319,2023-03-18 17:57:21,27.8937,-95.4268,13155.0,7.2,60.8,SW,Rain
F0319,2023-03-18 18:39:20,52.2294,-119.7106,27136.94,7.5,34.3,N,Sunny
F0319,2023-03-18 17:09:10,51.8026,-100.8589,28996.11,2.2,31.4,E,Storm
F0319,2023-03-18 18:35:32,26.6246,-129.6458,12242.06,-18.2,118.6,SE,Rain
F0320,2023-12-29 13:35:44,23.1876,-79.5343,26959.2,-17.2,38.3,W,Clear
F0320,2023-12-29 14:28:00,41.7777,-125.2972,15082.16,,99.0,NW,Clear
F0320,2023-12-29 14:53:57,49.6342,-125.4526,37471.0,-3.8,26.4,SE,Clear
F0321,2023-03-31 06:26:02,44.9687,-80.6294,36346.66,29.4,10.2,SW,Rain
F0321,2023-03-31 08:33:54,53.0121,-66.3668,6458.55,12.2,134.9,NW,Clear
F0321,2023-03-31 07:31:22,59.3495,-92.9464,14713.0,16.7,86.0,SW,Storm
F0321,2023-03-31 09:18:13,20.2275,-74.3816,8995.27,5.5,14.8,NE,Storm
F0321,2023-03-31 06:53:42,44.6762,-109.2939,24268.93,-1.3,119.9,NW,Clear
F0321,2023-03-31 08:47:18,25.7771,-70.1313,32548.01,-16.8,146.9,SW,Sunny
F0322,2023-01-04 03:46:27,54.9667,-116.8579,30748.2,-5.5,50.3,E,Sunny
F0322,2023-01-04 03:34:08,46.5566,-68.6771,14440.84,-9.5,47.4,S,Clear
F0322,2023-01-04 02:55:35,59.7761,-79.6166,28875.9,9.4,102.2,NE,Sunny
F0322,2023-01-04 02:07:38,35.9953,-111.4041,26668.1,13.3,69.8,NE,Cloudy
F0322,2023-01-04 02:29:35,27.4211,-66.4139,23829.69,-17.9,77.0,W,Clear
F0323,2023-04-23 19:13:36,26.9261,-74.9385,28481.62,,41.4,SE,Cloudy
F0323,2023-04-23 20:42:42,25.2677,-87.8883,36045.54,-4.8,91.8,N,Rain
F0323,2023-04-23 20:55:44,32.4801,-111.1151,29059.55,6.5,133.6,NW,Sunny
F0323,2023-04-23 21:19:51,49.7517,-104.3608,15029.77,-11.5,36.8,NE,Storm
F0323,2023-04-23 20:46:29,51.0102,-104.9399,28858.68,4.1,3.1,N,Storm
F0324,2023-05-08 17:34:54,22.6438,-113.9485,31749.11,-14.2,129.8,W,Rain
F0324,2023-05-08 13:34:19,31.4063,-66.538,11961.95,-17.7,90.7,SE,Cloudy
F0324,2023-05-08 14:59:33,50.5125,-92.1102,30306.68,6.7,143.1,W,Storm
F0324,2023-05-08 16:42:36,51.9526,-122.1536,33728.52,8.4,96.5,S,Storm
F0325,2023-03-14 14:24:11,46.5416,-126.1558,23485.2,19.2,,S,Sunny
F0325,2023-03-14 14:04:35,21.864,-105.2857,26633.6,26.4,102.6,NE,Cloudy
F0325,2023-03-14 14:38:03,52.2004,-110.2256,29482.63,19.5,126.7,SE,Clear
F0325,2023-03-14 14:07:32,40.0203,-128.5087,35223.17,-14.5,112.3,SE,Rain
F0325,2023-03-14 14:13:58,24.5987,-63.9439,35370.96,-9.2,128.0,S,Clear
F0325,2023-03-14 14:12:13,52.0462,-117.4636,39028.28,-13.4,,NW,Cloudy
F0326,2023-02-18 15:12:06,27.1128,-71.4466,11179.85,-2.9,27.9,N,Storm
F0326,2023-02-18 14:55:47,56.803,-122.757,35660.25,-17.4,91.2,E,Storm
F0326,2023-02-18 17:06:14,40.354,-101.2866,22678.29,20.7,143.9,NE,Rain
F0326,2023-02-18 16:37:23,28.7291,-86.3629,14213.25,8.6,84.2,SE,Cloudy
F0326,2023-02-18 16:42:02,24.6691,-62.9634,39678.7,4.2,78.0,S,Storm
F0326,2023-02-18 18:13:47,32.429,-128.2064,6994.04,-6.6,50.7,N,Cloudy
F0327,2023-07-20 15:34:47,33.0122,-119.0017,3303.27,16.5,123.1,N,Clear
F0327,2023-07-20 15:10:06,32.4132,-126.3145,39283.96,-6.8,33.8,NW,Clear
F0327,2023-07-20 15:26:29,30.4297,-62.5064,22206.35,-4.4,68.5,NE,Cloudy
F0327,2023-07-20 15:31:03,52.7652,-87.0922,39477.47,21.6,92.4,SE,Clear
F0328,2023-06-17 05:48:32,46.0925,-86.2949,36866.03,25.3,28.4,SW,Rain
F0328,2023-06-17 06:06:20,21.5672,-127.3728,37790.06,-11.6,,NW,Rain
F0328,2023-06-17 06:32:23,58.167,-83.1065,28589.82,5.3,74.0,SW,Clear
F0328,2023-06-17 06:09:39,52.7797,-108.1525,11979.26,-5.4,128.0,N,Cloudy
F0328,2023-06-17 06:29:50,54.321,-63.5677,5424.16,14.1,107.5,NW,Clear
F0328,2023-06-17 05:52:41,22.2452,-103.9315,28340.98,-8.3,54.7,S,Cloudy
F0329,2023-05-16 13:04:22,42.7784,-117.6287,10836.82,7.0,88.0,SE,Storm
F0329,2023-05-16 12:27:29,24.566,-95.0142,7998.26,27.6,120.0,NE,Cloudy
F0329,2023-05-16 13:24:01,21.6917,-111.8016,3942.67,8.5,130.2,S,Cloudy
F0329,2023-05-16 13:40:00,48.3275,-72.8621,32072.68,-14.8,111.4,SW,Sunny
F0329,2023-05-16 13:33:20,38.6573,-78.9151,33811.98,-5.7,124.1,SW,Clear
F0329,2023-05-16 11:40:57,42.4305,-102.3866,19559.36,,41.1,E,Cloudy
F0331,2023-02-16 02:07:17,58.9766,-80.735,29232.47,18.8,107.3,N,Clear
F0331,2023-02-16 02:38:05,41.4164,-129.4689,27889.43,4.7,123.4,W,Sunny
F0331,2023-02-16 02:58:58,58.7519,-120.1175,7362.14,18.7,50.6,N,Clear
F0331,2023-02-16 02:38:00,20.1809,-101.1214,14957.13,17.0,117.6,W,Clear
F0332,2023-03-21 22:54:08,38.5807,-108.815,11413.33,0.5,135.1,NW,Storm
F0332,2023-03-21 22:34:37,52.5552,-69.5398,34233.96,3.0,70.5,SW,Sunny
F0332,2023-03-21 22:01:47,21.5256,-82.3558,38633.52,-0.8,146.4,NW,Cloudy
F0332,2023-03-21 23:31:50,41.0272,-78.4414,23940.26,-10.9,72.0,E,Cloudy
F0332,2023-03-21 22:36:21,49.4213,-86.5298,38484.29,-2.8,28.0,NE,Clear
F0332,2023-03-21 22:54:57,26.914,-88.1961,4147.56,17.2,9.7,NE,Storm
F0333,2023-06-07 12:56:33,51.9506,-92.1886,24587.7,26.6,94.6,S,Sunny
F0333,2023-06-07 14:55:34,28.6144,-83.082,21560.26,-5.0,39.9,SE,Sunny
F0333,2023-06-07 15:06:16,49.3931,-123.2067,35009.22,2.7,146.5,E,Storm
F0333,2023-06-07 14:15:08,50.1965,-111.3,25792.48,21.2,96.3,SE,Sunny
F0333,2023-06-07 12:38:07,56.497,-104.4799,23484.24,27.8,110.0,W,Clear
F0334,2023-01-03 23:21:43,30.9037,-89.0784,18399.34,6.7,9.5,W,Rain
F0334,2023-01-03 23:49:02,57.2258,-118.2585,11665.65,-7.1,146.4,SW,Cloudy
F0334,2023-01-03 22:53:14,50.9151,-103.5621,14488.63,12.2,26.8,NE,Sunny
F0334,2023-01-04 00:28:12,27.9403,-73.546,8658.1,,8.1,NW,Clear
F0334,2023-01-04 00:59:56,41.7005,-84.6662,16982.59,16.6,53.7,NW,Cloudy
F0335,2023-10-29 05:55:26,28.3735,-79.3711,32030.78,-16.2,141.4,NE,Clear
F0335,2023-10-29 04:51:35,53.4524,-75.6835,30997.89,-5.7,54.0,E,Storm
F0335,2023-10-29 04:35:51,44.3926,-82.7733,32517.14,-7.9,92.2,SW,Cloudy
F0335,2023-10-29 05:08:25,42.9604,-81.2777,19607.89,10.2,13.2,E,Rain
F0336,2023-06-12 14:00:48,22.1342,-90.5546,12096.27,-16.7,53.7,E,Rain
F0336,2023-06-12 15:37:44,59.8437,-85.3414,34938.15,16.1,43.2,E,Rain
F0336,2023-06-12 14:47:39,36.933,-62.2164,15008.25,28.7,52.9,W,Clear
F0336,2023-06-12 14:28:34,40.618,-91.1939,4412.87,-3.6,16.3,N,Sunny
F0336,2023-06-12 15:14:06,27.8769,-120.8951,34487.79,22.8,103.1,NW,Storm
F0337,2023-05-30 20:19:01,26.8558,-62.7453,19556.9,-0.6,84.6,SE,Storm
F0337,2023-05-30 19:31:16,53.4604,-96.4657,34115.76,6.3,22.9,SE,Clear
F0337,2023-05-30 20:07:16,47.2844,-65.6687,35617.17,13.4,136.7,W,Cloudy
F0337,2023-05-30 19:46:54,48.1612,-87.8325,24750.83,-10.8,136.2,NW,Storm
F0337,2023-05-30 19:46:48,31.0189,-102.2238,16112.54,-7.7,19.5,N,Sunny
F0338,2023-10-27 01:11:09,59.6947,-96.4822,16990.35,15.8,92.8,SE,Storm
F0338,2023-10-27 02:20:56,28.7575,-116.122,32779.68,2.5,,E,Rain
F0338,2023-10-27 01:12:33,43.9005,-126.8659,38155.63,25.7,98.8,N,Sunny
F0338,2023-10-27 01:46:36,37.5177,-86.1437,38734.64,0.5,,NW,Rain
F0338,2023-10-26 23:16:33,26.0608,-94.8556,16740.65,-16.7,101.0,E,Sunny
F0339,2023-01-05 17:22:09,39.8335,-98.769,29333.43,-17.8,83.5,W,Rain
F0339,2023-01-05 17:28:05,33.422,-127.016,33329.23,-5.9,114.4,NE,Cloudy
F0339,2023-01-05 19:13:35,34.3816,-90.1137,37984.52,22.9,40.3,SW,Clear
F0340,2023-10-08 10:03:17,20.4035,-83.2418,39219.14,28.2,105.5,SW,Rain
F0340,2023-10-08 09:23:41,56.2602,-123.4134,35418.72,4.8,,E,Sunny
F0340,2023-10-08 10:09:28,53.5067,-86.8314,34433.71,13.2,124.1,SE,Clear
F0340,2023-10-08 09:18:36,38.9096,-122.4974,34491.79,16.8,48.9,SW,Clear
F0341,2023-10-16 21:47:31,25.2153,-107.1648,28379.03,9.2,83.8,E,Sunny
F0341,2023-10-16 20:35:21,53.5364,-123.179,14977.17,28.5,,SW,Sunny
F0341,2023-10-16 19:38:52,57.5089,-91.0441,12848.79,19.2,129.9,S,Rain
F0341,2023-10-16 20:55:01,57.031,-117.6752,15234.5,25.2,57.0,SE,Rain
F0342,2023-05-12 03:13:09,50.0677,-119.5633,3792.48,-4.4,23.4,S,Rain
F0342,2023-05-12 02:09:32,45.1697,-83.7321,3617.85,-0.1,30.8,E,Clear
F0342,2023-05-12 01:01:18,46.3579,-121.8038,15501.11,-17.3,23.1,SE,Sunny
F0342,2023-05-12 03:56:06,46.9929,-62.0305,20840.36,6.5,,NW,Cloudy
F0342,2023-05-12 01:10:12,46.1347,-118.9767,9952.92,16.8,79.1,NE,Storm
F0343,2023-07-12 05:33:24,57.1742,-76.5995,11559.27,20.3,138.9,E,Clear
